"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Submerchantable","Hardwood Submerchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0,0,0,0,0,0,0,0,0,0,0,0,0.497851997613907,1.3930389881134,10.3321599960327,7.70479297637939,3.6363160610199,15.9032697677612,113.07209777832,0,0,31.8764991760254,26.0332794189453,
1,0,0.000518849236,0,0,0,2.651576757,0,0.7488353252,0,0.8506630063,0,1.711414814,0.524149060249329,0.59507828950882,10.7074012756348,6.36098909378052,4.44359111785889,16.4469261169434,113.185676574707,0,0,30.1514587402344,21.3880920410156,
2,0,0.003297330812,0,0,0,4.775513172,0,1.163692236,0,1.08754921,0,2.523645163,0.923048436641693,0.352401912212372,10.7032556533813,5.26319694519043,5.16129875183105,16.9793338775635,113.197998046875,0,0,28.5197792053223,17.5957012176514,
3,0,0.00972519815,0,0,0,6.661650181,0,1.488987803,0,1.231854916,0,3.15709877,1.35277986526489,0.281744480133057,10.4426536560059,4.36383867263794,5.79638290405273,17.5074634552002,113.16227722168,0,0,26.9764175415039,14.5000505447388,
4,0,0.02094585821,0,0,0,8.376317978,0,1.761580229,0,1.33259964,0,3.689310074,1.75150287151337,0.269531279802322,10.0218019485474,3.62696886062622,6.35531616210938,18.0296115875244,113.100028991699,0,0,25.5166187286377,11.9746284484863,
5,0,0.03797028586,0,0,0,9.952728271,0,1.997606635,0,1.407966971,0,4.152300835,2.10550379753113,0.275760352611542,9.51128768920898,3.02339577674866,6.84412956237793,18.5427932739258,113.021003723145,0,0,24.1358814239502,9.91601085662842,
6,0,0.0617169477,0,0,0,11.4114275,0,2.206094265,0,1.466848135,0,4.563435555,2.4161479473114,0.286554992198944,8.96166038513184,2.52924990653992,7.26844263076782,19.0447788238525,112.930335998535,0,0,22.8299541473389,8.23952007293701,
7,0,0.09303105623,0,0,0,12.76662159,0,2.392784834,0,1.51426661,0,4.933558941,2.68905305862427,0.297383427619934,8.40817165374756,2.12496280670166,7.63348627090454,19.5344562530518,112.831237792969,0,0,21.594820022583,6.87578439712524,
8,0,0.1326949,0,0,0,14.02883148,0,2.561635971,0,1.553332329,0,5.270062447,2.93032479286194,0.306989401578903,7.87455224990845,1.79447197914124,7.94413042068481,20.0116786956787,112.725997924805,0,0,20.4266815185547,5.76795721054077,
9,0,0.1814335287,0,0,0,15.20622826,0,2.715530872,0,1.586095095,0,5.5782938,3.14535331726074,0.315205931663513,7.37596797943115,1.52458369731903,8.20490741729736,20.4769763946533,112.61637878418,0,0,19.3219547271729,4.86944675445557,
10,0,0.2399177253,0,0,0,16.30538368,0,2.856656313,0,1.613972187,0,5.862293243,3.33856320381165,0.32218411564827,6.92130470275879,1.30445623397827,8.4200325012207,20.931303024292,112.503791809082,0,0,18.2772445678711,4.14206171035767,
11,0,0.308765173,0,0,0,17.33172417,0,2.986722946,0,1.637979031,0,6.125217915,3.51348280906677,0.328134506940842,6.51491832733154,1.12517833709717,8.59342479705811,21.3758316040039,112.389381408691,0,0,17.2893524169922,3.55449962615967,
12,0,0.3885406852,0,0,0,18.28982735,0,3.107102156,0,1.658864856,0,6.369597435,3.67290687561035,0.333249092102051,6.15796756744385,0.97942453622818,8.72872543334961,21.8117923736572,112.27409362793,0,0,16.3552494049072,3.08110356330872,
13,0,0.4797555208,0,0,0,19.18362617,0,3.218914986,0,1.677195549,0,6.597498894,3.81905269622803,0.337684452533722,5.84941577911377,0.861172735691071,8.82931804656982,22.240385055542,112.15869140625,0,0,15.472071647644,2.70084428787231,
14,0,0.5828661919,0,0,0,20.01655579,0,3.323092222,0,1.693407178,0,6.81064415,3.95369577407837,0.341564118862152,5.58678102493286,0.765472292900085,8.89834499359131,22.6627235412598,112.043800354004,0,0,14.6371145248413,2.39648938179016,
15,0,0.6982731819,0,0,0,20.79164886,0,3.420418262,0,1.707841754,0,7.010485649,4.07827377319336,0.344984620809555,5.36668825149536,0.68825364112854,8.93871879577637,23.0797863006592,111.929931640625,0,0,13.8478231430054,2.15391778945923,
16,0,0.8263189793,0,0,0,21.51163101,0,3.511561155,0,1.720771074,0,7.198264122,4.19396448135376,0.348021805286407,5.18527221679688,0.626171827316284,8.95314502716064,23.4924087524414,111.817504882813,0,0,13.1017808914185,1.96156191825867,
17,0,0.967286706,0,0,0,22.17897034,0,3.597095728,0,1.732414484,0,7.375048637,4.30174732208252,0.350735783576965,5.03846454620361,0.576477885246277,8.94412994384766,23.9012794494629,111.706848144531,0,0,12.3967027664185,1.80994653701782,
18,0,1.121398211,0,0,0,22.79593277,0,3.677520752,0,1.742950678,0,7.541772842,4.40244436264038,0.353174775838852,4.92219686508179,0.53691303730011,8.91399478912354,24.3069400787354,111.59822845459,0,0,11.7304306030273,1.69131314754486,
19,0,1.288812518,0,0,0,23.36462021,0,3.753272295,0,1.752526402,0,7.699251175,4.49675321578979,0.355377852916718,4.83253383636475,0.505621790885925,8.86489009857178,24.7098064422607,111.49186706543,0,0,11.1009206771851,1.5993115901947,
20,0,1.469624162,0,0,0,23.88700104,0,3.824734688,0,1.761263967,0,7.848209381,4.58527183532715,0.357376992702484,4.7657642364502,0.481080323457718,8.79880523681641,25.1101684570313,111.387916564941,0,0,10.5062437057495,1.52874600887299,
21,0,1.663862228,0,0,0,24.36493683,0,3.892247677,0,1.769265652,0,7.9892869,4.66851949691772,0.359198600053787,4.71845149993896,0.462037563323975,8.71758079528809,25.5082149505615,111.286514282227,0,0,9.94457340240479,1.47536742687225,
