"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Submerchantable","Hardwood Submerchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0,0,0,0,0,0,0,0,0,0,0,0,0.778370022773743,1.11563003063202,8.63585567474365,7.67565679550171,7.33731079101563,6.84981679916382,60.9689712524414,50.8568305969238,13.3836603164673,0,0,
1,0.2844294012,0,0,0,0.3676099777,0,0.1235507131,0,0.07209829241,0,0.1000827029,0,0.211642414331436,0.181307971477509,7.57663679122925,5.82746267318726,8.40202808380127,7.67807102203369,61.2876281738281,47.6853103637695,10.5964403152466,0,0,
2,0.9001759291,0,0,0,0.9787122607,0,0.2875081897,0,0.1953000873,0,0.2856399417,0,0.0755594000220299,0.0360559932887554,6.57314968109131,4.42546463012695,9.30479621887207,8.30112457275391,61.4052352905273,44.7145500183105,8.39431667327881,0,0,
3,1.756917477,0,0,0,1.700324178,0,0.4663388133,0,0.3403559327,0,0.5306790471,0,0.0577142685651779,0.0196068380028009,5.66097164154053,3.36275243759155,10.0618009567261,8.79959964752197,61.4538040161133,41.9338798522949,6.65692329406738,0,0,
4,2.810078144,0,0,0,2.482408047,0,0.6520419717,0,0.4935416281,0,0.8261436224,0,0.0728853717446327,0.0246485434472561,4.85575723648071,2.55803108215332,10.687894821167,9.20775699615479,61.465877532959,39.3328704833984,5.28817415237427,0,0,
5,4.026938438,0,0,0,3.294803858,0,0.8401668072,0,0.6461448073,0,1.165799141,0,0.0973047465085983,0.0333416014909744,4.16112422943115,1.94952630996704,11.196681022644,9.54541110992432,61.4549217224121,36.9014739990234,4.21165180206299,0,0,
6,5.380342484,0,0,0,4.116841316,0,1.027832389,0,0.7925106883,0,1.544043064,0,0.1239228323102,0.0424461960792542,3.57339525222778,1.49029636383057,11.6006107330322,9.82669067382813,61.4290657043457,34.6300888061523,3.36663961410522,0,0,
7,6.846457958,0,0,0,4.933590412,0,1.213041186,0,0.9291424155,0,1.955323458,0,0.150387480854988,0.0512052960693836,3.08472084999084,1.14466238021851,11.9110641479492,10.0626258850098,61.3938865661621,32.5095405578613,2.70491504669189,0,0,
8,8.403791428,0,0,0,5.73406601,0,1.394362092,0,1.054115415,0,2.394037724,0,0.175777599215508,0.0593573935329914,2.68514347076416,0.885495901107788,12.1384325027466,10.2620811462402,61.3532981872559,30.5310821533203,2.18819046020508,0,0,
9,10.03270626,0,0,0,6.510205269,0,1.570757389,0,1.166639686,0,2.854595184,0,0.1996850669384,0.0667904615402222,2.36393785476685,0.692159533500671,12.2921924591064,10.4322080612183,61.3100471496582,28.6863784790039,1.78607285022736,0,0,
10,11.71517754,0,0,0,7.256207466,0,1.741477251,0,1.266717434,0,3.3315382,0,0.221932828426361,0.0734661594033241,2.11045479774475,0.548944056034088,12.3809757232666,10.5787687301636,61.2660255432129,26.967493057251,1.47444117069244,0,0,
11,13.26373577,0,0,0,8.062654495,0,1.890474558,0,1.351944923,0,3.802199364,0,0.242038503289223,0.0793164223432541,1.91563701629639,0.443816959857941,12.4126348495483,10.7062273025513,61.2224426269531,25.3663177490234,1.23457372188568,0,0,
