"Time Step","Softwood Merchantable","Hardwood Merchantable","Softwood Submerchantable","Hardwood Submerchantable","Softwood Other","Hardwood Other","Softwood Foliage","Hardwood Foliage","Softwood Fine Roots","Hardwood Fine Roots","Softwood Coarse Roots","Hardwood Coarse Roots","Aboveground Very Fast DOM","Belowground Very Fast DOM","Aboveground Fast DOM","Belowground Fast DOM","Medium DOM","Aboveground Slow DOM","Belowground Slow DOM","Softwood Stem Snag","Softwood Branch Snag","Hardwood Stem Snag","Hardwood Branch Snag",
0,0,0,0,0,0,0,0,0,0,0,0,0,0.771179974079132,1.94111001491547,8.9810962677002,8.22057819366455,15.0623998641968,12.7109498977661,71.5653533935547,57.3693084716797,8.48625087738037,0,0,
1,0.02117783576,0,0,0,0.05319130421,0,0.1282722056,0,0.01907815598,0,0.02590822242,0,0.579942226409912,1.1649204492569,8.69979763031006,7.27505350112915,16.3915958404541,13.0190906524658,71.7000350952148,54.7010917663574,7.19858598709106,0,0,
2,0.09381280094,0,0,0,0.2678103745,0,0.2702327669,0,0.05892412364,0,0.08134789765,0,0.460434883832932,0.705495297908783,8.34081840515137,6.43865537643433,17.5981178283691,13.2952108383179,71.7654495239258,52.157283782959,6.10760545730591,0,0,
3,0.2238436043,0,0,0,0.5874813199,0,0.413991183,0,0.1127772853,0,0.1592428684,0,0.39898008108139,0.439210593700409,7.9342679977417,5.69906091690063,18.6895065307617,13.5439538955688,71.7856826782227,49.7324600219727,5.18471527099609,0,0,
4,0.41441378,0,0,0,0.9840559959,0,0.5565624833,0,0.1770672947,0,0.2569499016,0,0.383407831192017,0.291000217199326,7.50309658050537,5.04532098770142,19.6729068756104,13.7693767547607,71.776008605957,47.4214782714844,4.40526294708252,0,0,
5,0.6674171686,0,0,0,1.437981129,0,0.6964937449,0,0.2490892112,0,0.3729308546,0,0.403723895549774,0.215283095836639,7.06478071212769,4.46772861480713,20.5550880432129,13.9750156402588,71.7463073730469,45.2194442749023,3.74811220169067,0,0,
6,0.9839045405,0,0,0,1.934024215,0,0.8329575062,0,0.3266035616,0,0.5060932636,0,0.451821148395538,0.184272795915604,6.63244247436523,3.95768070220947,21.3424682617188,14.1639499664307,71.7030944824219,43.1217041015625,3.19517040252686,0,0,
7,1.364260674,0,0,0,2.459631443,0,0.9654536843,0,0.4077037573,0,0.6555310488,0,0.521136224269867,0.180921941995621,6.21571683883667,3.50755596160889,22.0411281585693,14.3388586044312,71.6507873535156,41.1238327026367,2.73096013069153,0,0,
8,1.808299065,0,0,0,3.004142761,0,1.093677878,0,0.4907596111,0,0.8203990459,0,0.606349349021912,0.194676384329796,5.82144355773926,3.11060118675232,22.6568260192871,14.5020685195923,71.5924530029297,39.2216033935547,2.34224367141724,0,0,
9,2.315322399,0,0,0,3.558363914,0,1.217452526,0,0.5743870139,0,0.9998458028,0,0.703140318393707,0.218922764062881,5.45423316955566,2.76083278656006,23.1950187683105,14.655592918396,71.5302810668945,37.4109840393066,2.01769852638245,0,0,
10,2.884165049,0,0,0,4.114311218,0,1.336687207,0,0.6574270129,0,1.192979336,0,0.807996571063995,0.249454244971275,5.1169285774231,2.45294809341431,23.6608734130859,14.8011674880981,71.4658737182617,35.6881294250488,1.74763941764832,0,0,
11,3.513228893,0,0,0,4.665048599,0,1.451352835,0,0.7389272451,0,1.39885056,0,0.918062329292297,0.283547431230545,4.81098222732544,2.18224596977234,24.0592842102051,14.9402780532837,71.4004211425781,34.0493583679199,1.52378106117249,0,0,
12,4.20051384,0,0,0,5.204575539,0,1.561465621,0,0.8181244731,0,1.616450548,0,1.0310206413269,0.319405764341354,4.53676557540894,1.9445573091507,24.3948802947998,15.0741853713989,71.3348159790039,32.4911499023438,1.33903431892395,0,0,
13,4.943647385,0,0,0,5.727745056,0,1.667074561,0,0.8944253922,0,1.844714165,0,1.14499998092651,0.355822563171387,4.2938232421875,1.73618364334106,24.6720485687256,15.2039556503296,71.2697525024414,31.0101375579834,1.18733358383179,0,0,
