ScenarioID,Iteration,Timestep,FlowGroupID,Amount
155,1,2006,Emission: AG Fast -> Atmosphere [Type],176720855.85974312
155,1,2006,Emission: AG Medium -> Atmosphere [Type],43921261.36867334
155,1,2006,Emission: AG Slow -> Atmosphere [Type],119438207.15268883
155,1,2006,Emission: AG Very Fast -> Atmosphere [Type],414772411.4401786
155,1,2006,Emission: BG Fast -> Atmosphere [Type],29187523.255694263
155,1,2006,Emission: BG Slow -> Atmosphere [Type],77752174.85008268
155,1,2006,Emission: BG Very Fast -> Atmosphere [Type],130922226.95200033
155,1,2006,Emission: Snag Branch -> Atmosphere [Type],14490823.486828342
155,1,2006,Emission: Snag Stem -> Atmosphere [Type],12996356.022757722
155,1,2006,Net Growth: Atmosphere -> Coarse Roots [Type],109550898.4756465
155,1,2006,Net Growth: Atmosphere -> Fine Roots [Type],310885931.86202395
155,1,2006,Net Growth: Atmosphere -> Foliage [Type],354076798.69876426
155,1,2006,Net Growth: Atmosphere -> Merchantable [Type],236814115.47806856
155,1,2006,Net Growth: Atmosphere -> Other Wood [Type],255491576.01624966
155,1,2006,Transfer: AG Slow -> BG Slow [Type],45065628.62959422
155,1,2006,Transfer: Snag Branch -> AG Fast [Type],26095507.474540498
155,1,2006,Transfer: Snag Stem -> AG Medium [Type],26490154.387520306
155,1,2006,Biomass Turnover: Total,942402393.4157956
155,1,2006,Decay: Total,177760043.3972049
155,1,2006,Emission: Total,1020201840.3886472
155,1,2006,Net Growth: Total,1266819320.530753
155,1,2006,Transfer: Total,97651290.49165502
155,1,2006,Q10 Fast Flows,673422973.8269155
155,1,2006,Q10 Slow Flows,544438025.6005089
155,1,2006,Net Primary Productivity,1266819320.530753
155,1,2006,Net Ecosystem Productivity,246617480.14210573
155,1,2006,Net Biome Productivity,246617480.14210573
155,1,2007,Biomass Turnover: Coarse Roots -> AG Fast [Type],29609279.728196014
155,1,2007,Biomass Turnover: Coarse Roots -> BG Fast [Type],29609279.728196014
155,1,2007,Biomass Turnover: Fine Roots -> AG Very Fast [Type],155099883.6348347
155,1,2007,Biomass Turnover: Fine Roots -> BG Very Fast [Type],155099883.6348347
155,1,2007,Biomass Turnover: Foliage -> AG Very Fast [Type],345081752.6372312
155,1,2007,Biomass Turnover: Merchantable -> Snag Stems [Type],54007043.2482794
155,1,2007,Biomass Turnover: Other Wood -> AG Fast [Type],140594655.23334107
155,1,2007,Biomass Turnover: Other Wood -> Snag Branches [Type],46864885.07778035
155,1,2007,Decay: AG Fast -> AG Slow [Type],35306792.14236784
155,1,2007,Decay: AG Medium -> AG Slow [Type],8647520.698968265
155,1,2007,Decay: AG Very Fast -> AG Slow [Type],90927812.15679225
155,1,2007,Decay: BG Fast -> BG Slow [Type],5759088.881377026
155,1,2007,Decay: BG Very Fast -> BG Slow [Type],26025133.565922305
155,1,2007,Decay: Snag Branch -> AG Slow [Type],2967961.285196436
155,1,2007,Decay: Snag Stem -> AG Slow [Type],2678566.4088853914
155,1,2007,Emission: AG Fast -> Atmosphere [Type],172294656.3229956
155,1,2007,Emission: AG Medium -> Atmosphere [Type],42305213.9787789
155,1,2007,Emission: AG Slow -> Atmosphere [Type],116298303.53441276
155,1,2007,Emission: AG Very Fast -> Atmosphere [Type],400583762.2201263
155,1,2007,Emission: BG Fast -> Atmosphere [Type],28104911.40619845
155,1,2007,Emission: BG Slow -> Atmosphere [Type],77752535.26359163
155,1,2007,Emission: BG Very Fast -> Atmosphere [Type],127064998.00397272
155,1,2007,Emission: Snag Branch -> Atmosphere [Type],14510822.459787648
155,1,2007,Emission: Snag Stem -> Atmosphere [Type],13075135.917062012
155,1,2007,Net Growth: Atmosphere -> Coarse Roots [Type],102609693.87197873
155,1,2007,Net Growth: Atmosphere -> Fine Roots [Type],292715010.7195627
155,1,2007,Net Growth: Atmosphere -> Foliage [Type],328842423.0379591
155,1,2007,Net Growth: Atmosphere -> Merchantable [Type],223599090.3214974
155,1,2007,Net Growth: Atmosphere -> Other Wood [Type],236605180.8473217
155,1,2007,Transfer: AG Slow -> BG Slow [Type],43729714.25507079
155,1,2007,Transfer: Snag Branch -> AG Fast [Type],25985190.816530343
155,1,2007,Transfer: Snag Stem -> AG Medium [Type],26446537.99448717
155,1,2007,Biomass Turnover: Total,955966662.9226935
155,1,2007,Decay: Total,172312875.13950953
155,1,2007,Emission: Total,991990339.106926
155,1,2007,Net Growth: Total,1184371398.7983196
155,1,2007,Transfer: Total,96161443.0660883
155,1,2007,Q10 Fast Flows,651539592.1664021
155,1,2007,Q10 Slow Flows,531172529.8825301
155,1,2007,Net Primary Productivity,1184371398.7983196
155,1,2007,Net Ecosystem Productivity,192381059.69139364
155,1,2007,Net Biome Productivity,192381059.69139364
155,1,2008,Biomass Turnover: Coarse Roots -> AG Fast [Type],30043191.072351895
155,1,2008,Biomass Turnover: Coarse Roots -> BG Fast [Type],30043191.072351895
155,1,2008,Biomass Turnover: Fine Roots -> AG Very Fast [Type],149496019.16052532
155,1,2008,Biomass Turnover: Fine Roots -> BG Very Fast [Type],149496019.16052532
155,1,2008,Biomass Turnover: Foliage -> AG Very Fast [Type],328717093.7881657
155,1,2008,Biomass Turnover: Merchantable -> Snag Stems [Type],55069793.920348346
155,1,2008,Biomass Turnover: Other Wood -> AG Fast [Type],142069024.44942704
155,1,2008,Biomass Turnover: Other Wood -> Snag Branches [Type],47356341.483142346
155,1,2008,Decay: AG Fast -> AG Slow [Type],33460855.307734657
155,1,2008,Decay: AG Medium -> AG Slow [Type],8064224.805995398
155,1,2008,Decay: AG Very Fast -> AG Slow [Type],83853777.52984801
155,1,2008,Decay: BG Fast -> BG Slow [Type],5405609.174770922
155,1,2008,Decay: BG Very Fast -> BG Slow [Type],24428531.220673542
155,1,2008,Decay: Snag Branch -> AG Slow [Type],2893328.6491318378
155,1,2008,Decay: Snag Stem -> AG Slow [Type],2613364.409392288
155,1,2008,Emission: AG Fast -> Atmosphere [Type],163289343.783387
155,1,2008,Emission: AG Medium -> Atmosphere [Type],39449104.574259475
155,1,2008,Emission: AG Slow -> Atmosphere [Type],108391246.13081801
155,1,2008,Emission: AG Very Fast -> Atmosphere [Type],369420605.6313982
155,1,2008,Emission: BG Fast -> Atmosphere [Type],26380529.273076706
155,1,2008,Emission: BG Slow -> Atmosphere [Type],77745147.88833961
