ScenarioID,Iteration,Timestep,FlowGroupID,TransitionTypeID,Amount
160,1,2008,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,81092615.89196837
160,1,2008,LULC: Harvest [Type],Forest Harvest: Forest Selection,2393045.457513003
160,1,2008,LULC: Harvest [Type],Ag Expansion: Pasture,251024.27333107023
160,1,2008,LULC: Harvest [Type],Ag Expansion: Cropland,210576.1754005545
160,1,2008,LULC: Emission [Type],Urbanization: Open,1676271.3341278934
160,1,2008,LULC: Emission [Type],Urbanization: Low,1191705.347004126
160,1,2008,LULC: Emission [Type],Urbanization: Medium,551991.7011441342
160,1,2008,LULC: Emission [Type],Urbanization: High,166246.8985802542
160,1,2008,LULC: Emission [Type],Fire: High Severity,5840184.633121947
160,1,2008,LULC: Emission [Type],Fire: Medium Severity,3953867.7326921937
160,1,2008,LULC: Emission [Type],Fire: Low Severity,5636287.047049658
160,1,2008,LULC: Emission [Type],Ag Expansion: Pasture,303091.33899887744
160,1,2008,LULC: Emission [Type],Ag Expansion: Cropland,288484.34765061474
160,1,2008,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,9228585.30092489
160,1,2008,LULC: Mortality [Type],Fire: High Severity,10391027.699087972
160,1,2008,LULC: Mortality [Type],Fire: Medium Severity,6941338.855746736
160,1,2008,LULC: Mortality [Type],Fire: Low Severity,7630966.922823023
160,1,2008,LULC: Mortality [Type],Insect: High Severity,8898429.835770106
160,1,2008,LULC: Mortality [Type],Insect: Medium Severity,7675240.269612366
160,1,2008,LULC: Mortality [Type],Insect: Low Severity,7084214.218067048
160,1,2008,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,79534279.20608161
160,1,2008,LULC: Mortality [Type],Forest Harvest: Forest Selection,2383349.5397099643
160,1,2008,LULC: Mortality [Type],Ag Expansion: Pasture,140084.2120051233
160,1,2008,LULC: Mortality [Type],Ag Expansion: Cropland,132137.13866440835
160,1,2008,Net Biome Productivity,Urbanization: Open,-2264254.6951419655
160,1,2008,Net Biome Productivity,Urbanization: Low,-1636867.6091621409
160,1,2008,Net Biome Productivity,Urbanization: Medium,-747607.1835039621
160,1,2008,Net Biome Productivity,Urbanization: High,-226086.48190134284
160,1,2008,Net Biome Productivity,Fire: High Severity,-5840184.633121947
160,1,2008,Net Biome Productivity,Fire: Medium Severity,-3953867.7326921937
160,1,2008,Net Biome Productivity,Fire: Low Severity,-5636287.047049658
160,1,2008,Net Biome Productivity,Forest Harvest: Forest Clearcut,-81092615.89196837
160,1,2008,Net Biome Productivity,Forest Harvest: Forest Selection,-2393045.457513003
160,1,2008,Net Biome Productivity,Ag Expansion: Pasture,-554115.6123299478
160,1,2008,Net Biome Productivity,Ag Expansion: Cropland,-499060.52305116924
160,1,2009,LULC: Harvest [Type],Urbanization: Open,566136.0711824264
160,1,2009,LULC: Harvest [Type],Urbanization: Low,419339.48473584215
160,1,2009,LULC: Harvest [Type],Urbanization: Medium,205599.85371988607
160,1,2009,LULC: Harvest [Type],Urbanization: High,82931.51410994612
160,1,2009,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,71600435.95302068
160,1,2009,LULC: Harvest [Type],Forest Harvest: Forest Selection,1830481.8806908946
160,1,2009,LULC: Harvest [Type],Ag Expansion: Pasture,225568.14938016442
160,1,2009,LULC: Harvest [Type],Ag Expansion: Cropland,173164.40597183813
160,1,2009,LULC: Emission [Type],Urbanization: Open,1518327.0977035505
160,1,2009,LULC: Emission [Type],Urbanization: Low,1074823.349621129
160,1,2009,LULC: Emission [Type],Urbanization: Medium,590924.350509404
160,1,2009,LULC: Emission [Type],Urbanization: High,221810.48068527406
160,1,2009,LULC: Emission [Type],Fire: High Severity,1123486.9396819756
160,1,2009,LULC: Emission [Type],Fire: Medium Severity,819164.8701346123
160,1,2009,LULC: Emission [Type],Fire: Low Severity,1435250.3962599782
160,1,2009,LULC: Emission [Type],Ag Expansion: Pasture,297136.27195503155
160,1,2009,LULC: Emission [Type],Ag Expansion: Cropland,271867.0770881096
160,1,2009,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,8207057.063641022
160,1,2009,LULC: Mortality [Type],Fire: High Severity,1748171.2028733746
160,1,2009,LULC: Mortality [Type],Fire: Medium Severity,1233643.5996732332
160,1,2009,LULC: Mortality [Type],Fire: Low Severity,1723253.6503732495
160,1,2009,LULC: Mortality [Type],Insect: High Severity,7337985.233835726
160,1,2009,LULC: Mortality [Type],Insect: Medium Severity,11878638.464087848
160,1,2009,LULC: Mortality [Type],Insect: Low Severity,9445876.057951566
160,1,2009,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,69452178.04482125
160,1,2009,LULC: Mortality [Type],Forest Harvest: Forest Selection,1777341.1669989107
160,1,2009,LULC: Mortality [Type],Ag Expansion: Pasture,141754.75742616816
160,1,2009,LULC: Mortality [Type],Ag Expansion: Cropland,124305.62567250094
160,1,2009,Net Biome Productivity,Urbanization: Open,-2084463.168885977
160,1,2009,Net Biome Productivity,Urbanization: Low,-1494162.8343569713
160,1,2009,Net Biome Productivity,Urbanization: Medium,-796524.20422929
160,1,2009,Net Biome Productivity,Urbanization: High,-304741.99479522015
160,1,2009,Net Biome Productivity,Fire: High Severity,-1123486.9396819756
160,1,2009,Net Biome Productivity,Fire: Medium Severity,-819164.8701346123
160,1,2009,Net Biome Productivity,Fire: Low Severity,-1435250.3962599782
160,1,2009,Net Biome Productivity,Forest Harvest: Forest Clearcut,-71600435.95302068
160,1,2009,Net Biome Productivity,Forest Harvest: Forest Selection,-1830481.8806908946
160,1,2009,Net Biome Productivity,Ag Expansion: Pasture,-522704.42133519595
160,1,2009,Net Biome Productivity,Ag Expansion: Cropland,-445031.4830599477
160,1,2010,LULC: Harvest [Type],Urbanization: Open,486739.6399012776
160,1,2010,LULC: Harvest [Type],Urbanization: Low,369227.37436324934
160,1,2010,LULC: Harvest [Type],Urbanization: Medium,247803.207800937
160,1,2010,LULC: Harvest [Type],Urbanization: High,76420.1303999745
160,1,2010,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,69458071.51278092
160,1,2010,LULC: Harvest [Type],Forest Harvest: Forest Selection,1358578.097810014
160,1,2010,LULC: Harvest [Type],Ag Expansion: Pasture,285245.71585476014
160,1,2010,LULC: Harvest [Type],Ag Expansion: Cropland,191529.9512061475
160,1,2010,LULC: Emission [Type],Urbanization: Open,1337587.48872245
160,1,2010,LULC: Emission [Type],Urbanization: Low,1017704.7334376072
160,1,2010,LULC: Emission [Type],Urbanization: Medium,706722.2187742848
160,1,2010,LULC: Emission [Type],Urbanization: High,220163.9032493251
160,1,2010,LULC: Emission [Type],Fire: High Severity,832383.5329509868
160,1,2010,LULC: Emission [Type],Fire: Medium Severity,652775.8931204176
160,1,2010,LULC: Emission [Type],Fire: Low Severity,1061402.416645047
160,1,2010,LULC: Emission [Type],Ag Expansion: Pasture,363071.7811019107
160,1,2010,LULC: Emission [Type],Ag Expansion: Cropland,302265.39364870236
160,1,2010,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,9142981.736707946
160,1,2010,LULC: Mortality [Type],Fire: High Severity,1175516.324319773
160,1,2010,LULC: Mortality [Type],Fire: Medium Severity,924274.1738372762
160,1,2010,LULC: Mortality [Type],Fire: Low Severity,1006319.654232215
160,1,2010,LULC: Mortality [Type],Insect: High Severity,6809667.74768466
160,1,2010,LULC: Mortality [Type],Insect: Medium Severity,8205621.478749455
160,1,2010,LULC: Mortality [Type],Insect: Low Severity,7672179.75288272
160,1,2010,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,67375507.66683593
160,1,2010,LULC: Mortality [Type],Forest Harvest: Forest Selection,1317221.8558112567
160,1,2010,LULC: Mortality [Type],Ag Expansion: Pasture,161980.89709218385
160,1,2010,LULC: Mortality [Type],Ag Expansion: Cropland,129614.80575225047
160,1,2010,Net Biome Productivity,Urbanization: Open,-1824327.1286237277
160,1,2010,Net Biome Productivity,Urbanization: Low,-1386932.1078008565
160,1,2010,Net Biome Productivity,Urbanization: Medium,-954525.4265752218
160,1,2010,Net Biome Productivity,Urbanization: High,-296584.0336492996
160,1,2010,Net Biome Productivity,Fire: High Severity,-832383.5329509868
160,1,2010,Net Biome Productivity,Fire: Medium Severity,-652775.8931204176
160,1,2010,Net Biome Productivity,Fire: Low Severity,-1061402.416645047
160,1,2010,Net Biome Productivity,Forest Harvest: Forest Clearcut,-69458071.51278092
160,1,2010,Net Biome Productivity,Forest Harvest: Forest Selection,-1358578.097810014
160,1,2010,Net Biome Productivity,Ag Expansion: Pasture,-648317.4969566709
160,1,2010,Net Biome Productivity,Ag Expansion: Cropland,-493795.34485484986
160,1,2011,LULC: Harvest [Type],Urbanization: Open,392513.87605598214
160,1,2011,LULC: Harvest [Type],Urbanization: Low,258585.25161001054
160,1,2011,LULC: Harvest [Type],Urbanization: Medium,158337.31924180762
160,1,2011,LULC: Harvest [Type],Urbanization: High,62134.26615862782
160,1,2011,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,66716055.34508863
160,1,2011,LULC: Harvest [Type],Forest Harvest: Forest Selection,1573476.1875484432
160,1,2011,LULC: Harvest [Type],Ag Expansion: Pasture,241459.6765455149
160,1,2011,LULC: Harvest [Type],Ag Expansion: Cropland,208040.52881241377
160,1,2011,LULC: Emission [Type],Urbanization: Open,1005128.7485219516
160,1,2011,LULC: Emission [Type],Urbanization: Low,695958.0899236149
160,1,2011,LULC: Emission [Type],Urbanization: Medium,421295.2335843355
160,1,2011,LULC: Emission [Type],Urbanization: High,171943.81556585527
