ScenarioID,Iteration,Timestep,FlowGroupID,Amount
74,1,2003,Transfer: Snag Stem -> AG Medium [Type],12383546.456643593
74,1,2003,LULC: Harvest [Type],13731670.644792605
74,1,2003,LULC: Emission [Type],11942579.17063741
74,1,2003,LULC: Transfer [Type],16539183.36641032
74,1,2003,LULC: Mortality [Type],58919947.238441475
74,1,2003,Biomass Turnover: Total,296262283.7148768
74,1,2003,Decay: Total,66843955.96390494
74,1,2003,Emission: Total,386309273.8284352
74,1,2003,Net Growth: Total,412171768.3758784
74,1,2003,Transfer: Total,45675305.76803936
74,1,2003,Q10 Fast Flows,222866426.6425114
74,1,2003,Q10 Slow Flows,244481907.72498447
74,1,2003,Net Primary Productivity,412171768.3758784
74,1,2003,Net Ecosystem Productivity,25862494.54744318
74,1,2003,Net Biome Productivity,188244.7320131649
74,1,2004,Biomass Turnover: Coarse Roots -> AG Fast [Type],10034315.48774411
74,1,2004,Biomass Turnover: Coarse Roots -> BG Fast [Type],10034315.48774411
74,1,2004,Biomass Turnover: Fine Roots -> AG Very Fast [Type],47541764.92075372
74,1,2004,Biomass Turnover: Fine Roots -> BG Very Fast [Type],47541764.92075372
74,1,2004,Biomass Turnover: Foliage -> AG Very Fast [Type],99789986.62519303
74,1,2004,Biomass Turnover: Merchantable -> Snag Stems [Type],14295939.598653095
74,1,2004,Biomass Turnover: Other Wood -> AG Fast [Type],55084690.89310227
74,1,2004,Biomass Turnover: Other Wood -> Snag Branches [Type],18361563.631034084
74,1,2004,Decay: AG Fast -> AG Slow [Type],17946934.797891833
74,1,2004,Decay: AG Medium -> AG Slow [Type],4392866.95754407
74,1,2004,Decay: AG Very Fast -> AG Slow [Type],28513345.81745672
74,1,2004,Decay: BG Fast -> BG Slow [Type],3092990.465562386
74,1,2004,Decay: BG Very Fast -> BG Slow [Type],8331097.2561362665
74,1,2004,Decay: Snag Branch -> AG Slow [Type],1254947.6223573005
74,1,2004,Decay: Snag Stem -> AG Slow [Type],1002511.9577707574
74,1,2004,Emission: AG Fast -> Atmosphere [Type],87491688.33067073
74,1,2004,Emission: AG Medium -> Atmosphere [Type],21506792.123609632
74,1,2004,Emission: AG Slow -> Atmosphere [Type],41674594.18233416
74,1,2004,Emission: AG Very Fast -> Atmosphere [Type],125565488.18380626
74,1,2004,Emission: BG Fast -> Atmosphere [Type],15078388.867831198
74,1,2004,Emission: BG Slow -> Atmosphere [Type],31479670.79168574
74,1,2004,Emission: BG Very Fast -> Atmosphere [Type],40670534.452116035
74,1,2004,Emission: Snag Branch -> Atmosphere [Type],6138114.687900122
74,1,2004,Emission: Snag Stem -> Atmosphere [Type],4898494.157474683
74,1,2004,Net Growth: Atmosphere -> Coarse Roots [Type],40339292.166372225
74,1,2004,Net Growth: Atmosphere -> Fine Roots [Type],104052784.94344187
74,1,2004,Net Growth: Atmosphere -> Foliage [Type],111631803.54645559
74,1,2004,Net Growth: Atmosphere -> Merchantable [Type],72604885.87322596
74,1,2004,Net Growth: Atmosphere -> Other Wood [Type],107063178.75443615
74,1,2004,Transfer: AG Slow -> BG Slow [Type],19702959.922384594
74,1,2004,Transfer: Snag Branch -> AG Fast [Type],13306119.649910243
74,1,2004,Transfer: Snag Stem -> AG Medium [Type],12458664.140104763
74,1,2004,LULC: Harvest [Type],15041253.88130146
74,1,2004,LULC: Emission [Type],6386861.031274387
74,1,2004,LULC: Transfer [Type],9089704.571114896
74,1,2004,LULC: Mortality [Type],47729931.39541854
74,1,2004,Biomass Turnover: Total,302684341.5649781
74,1,2004,Decay: Total,64534694.87471933
74,1,2004,Emission: Total,374503765.77742857
74,1,2004,Net Growth: Total,435691945.2839318
74,1,2004,Transfer: Total,45467743.7123996
74,1,2004,Q10 Fast Flows,215456388.10598174
74,1,2004,Q10 Slow Flows,237570145.46688002
74,1,2004,Net Primary Productivity,435691945.2839318
74,1,2004,Net Ecosystem Productivity,61188179.50650323
74,1,2004,Net Biome Productivity,39760064.59392738
74,1,2005,Biomass Turnover: Coarse Roots -> AG Fast [Type],10151556.279186575
74,1,2005,Biomass Turnover: Coarse Roots -> BG Fast [Type],10151556.279186575
74,1,2005,Biomass Turnover: Fine Roots -> AG Very Fast [Type],50070444.08656222
74,1,2005,Biomass Turnover: Fine Roots -> BG Very Fast [Type],50070444.08656222
74,1,2005,Biomass Turnover: Foliage -> AG Very Fast [Type],104005639.75149417
74,1,2005,Biomass Turnover: Merchantable -> Snag Stems [Type],14487453.15695896
74,1,2005,Biomass Turnover: Other Wood -> AG Fast [Type],55669783.175731964
74,1,2005,Biomass Turnover: Other Wood -> Snag Branches [Type],18556594.39191066
74,1,2005,Decay: AG Fast -> AG Slow [Type],17545247.73369407
