ScenarioID,Iteration,Timestep,FromSecondaryStratumID,FlowGroupID,TransitionTypeID,Amount
160,1,2002,West Virginia,LULC: Harvest [Type],Urbanization: Open,6813.544006347656
160,1,2002,West Virginia,LULC: Harvest [Type],Urbanization: Low,3511.2319946289062
160,1,2002,West Virginia,LULC: Harvest [Type],Urbanization: Medium,4312.7679443359375
160,1,2002,West Virginia,LULC: Harvest [Type],Urbanization: High,1214.3199920654297
160,1,2002,West Virginia,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,225212.82468175888
160,1,2002,West Virginia,LULC: Harvest [Type],Ag Expansion: Pasture,10203.344268798828
160,1,2002,West Virginia,LULC: Emission [Type],Urbanization: Open,15330.888057947159
160,1,2002,West Virginia,LULC: Emission [Type],Urbanization: Low,7815.734015107155
160,1,2002,West Virginia,LULC: Emission [Type],Urbanization: Medium,9185.125945210457
160,1,2002,West Virginia,LULC: Emission [Type],Urbanization: High,4991.40591442585
160,1,2002,West Virginia,LULC: Emission [Type],Ag Expansion: Pasture,10552.216081619263
160,1,2002,West Virginia,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,30092.520117759705
160,1,2002,West Virginia,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,205349.6644165516
160,1,2002,West Virginia,LULC: Mortality [Type],Ag Expansion: Pasture,4649.919950962067
160,1,2002,West Virginia,Net Biome Productivity,Urbanization: Open,-22144.432064294815
160,1,2002,West Virginia,Net Biome Productivity,Urbanization: Low,-11326.966009736061
160,1,2002,West Virginia,Net Biome Productivity,Urbanization: Medium,-13497.893889546394
160,1,2002,West Virginia,Net Biome Productivity,Urbanization: High,-6205.72590649128
160,1,2002,West Virginia,Net Biome Productivity,Forest Harvest: Forest Clearcut,-225212.82468175888
160,1,2002,West Virginia,Net Biome Productivity,Ag Expansion: Pasture,-20755.56035041809
160,1,2002,Florida,LULC: Harvest [Type],Urbanization: Open,32890.41615962982
160,1,2002,Florida,LULC: Harvest [Type],Urbanization: Low,24744.33593392372
160,1,2002,Florida,LULC: Harvest [Type],Urbanization: Medium,12273.839836120605
160,1,2002,Florida,LULC: Harvest [Type],Urbanization: High,2418.511962890625
160,1,2002,Florida,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,1016578.3811737299
160,1,2002,Florida,LULC: Harvest [Type],Ag Expansion: Pasture,34860.32009124756
160,1,2002,Florida,LULC: Harvest [Type],Ag Expansion: Cropland,12427.512016296387
160,1,2002,Florida,LULC: Emission [Type],Urbanization: Open,102328.54967071442
160,1,2002,Florida,LULC: Emission [Type],Urbanization: Low,91483.09831372462
160,1,2002,Florida,LULC: Emission [Type],Urbanization: Medium,43738.27581074089
160,1,2002,Florida,LULC: Emission [Type],Urbanization: High,11788.74606097117
160,1,2002,Florida,LULC: Emission [Type],Ag Expansion: Pasture,38491.96992069483
160,1,2002,Florida,LULC: Emission [Type],Ag Expansion: Cropland,13414.088072478771
160,1,2002,Florida,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,81081.18013180792
160,1,2002,Florida,LULC: Mortality [Type],Insect: Low Severity,2606.9274938106537
160,1,2002,Florida,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,1037302.0556073189
160,1,2002,Florida,LULC: Mortality [Type],Ag Expansion: Pasture,17033.829993009567
160,1,2002,Florida,LULC: Mortality [Type],Ag Expansion: Cropland,6093.070042133331
160,1,2002,Florida,Net Biome Productivity,Urbanization: Open,-135218.96583034424
160,1,2002,Florida,Net Biome Productivity,Urbanization: Low,-116227.43424764834
160,1,2002,Florida,Net Biome Productivity,Urbanization: Medium,-56012.11564686149
160,1,2002,Florida,Net Biome Productivity,Urbanization: High,-14207.258023861796
160,1,2002,Florida,Net Biome Productivity,Forest Harvest: Forest Clearcut,-1016578.3811737299
160,1,2002,Florida,Net Biome Productivity,Ag Expansion: Pasture,-73352.29001194239
160,1,2002,Florida,Net Biome Productivity,Ag Expansion: Cropland,-25841.600088775158
160,1,2002,Illinois,LULC: Harvest [Type],Urbanization: Open,4465.439987182617
160,1,2002,Illinois,LULC: Harvest [Type],Urbanization: Low,6881.727910041809
160,1,2002,Illinois,LULC: Harvest [Type],Urbanization: Medium,843.1440162658691
160,1,2002,Illinois,LULC: Harvest [Type],Urbanization: High,0
160,1,2002,Illinois,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,7506.170555114746
160,1,2002,Illinois,LULC: Harvest [Type],Ag Expansion: Pasture,1330.8880615234375
160,1,2002,Illinois,LULC: Harvest [Type],Ag Expansion: Cropland,550.968017578125
160,1,2002,Illinois,LULC: Emission [Type],Urbanization: Open,15703.959884047508
160,1,2002,Illinois,LULC: Emission [Type],Urbanization: Low,30735.04791754298
160,1,2002,Illinois,LULC: Emission [Type],Urbanization: Medium,8521.224138885736
160,1,2002,Illinois,LULC: Emission [Type],Urbanization: High,0
160,1,2002,Illinois,LULC: Emission [Type],Ag Expansion: Pasture,1559.7020369768143
160,1,2002,Illinois,LULC: Emission [Type],Ag Expansion: Cropland,826.2420108914375
160,1,2002,Illinois,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,922.9000151157379
160,1,2002,Illinois,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,7185.619656085968
160,1,2002,Illinois,LULC: Mortality [Type],Ag Expansion: Pasture,933.1999897956848
160,1,2002,Illinois,LULC: Mortality [Type],Ag Expansion: Cropland,595.9900140762329
160,1,2002,Illinois,Net Biome Productivity,Urbanization: Open,-20169.399871230125
160,1,2002,Illinois,Net Biome Productivity,Urbanization: Low,-37616.77582758479
160,1,2002,Illinois,Net Biome Productivity,Urbanization: Medium,-9364.368155151606
160,1,2002,Illinois,Net Biome Productivity,Urbanization: High,0
160,1,2002,Illinois,Net Biome Productivity,Forest Harvest: Forest Clearcut,-7506.170555114746
160,1,2002,Illinois,Net Biome Productivity,Ag Expansion: Pasture,-2890.5900985002518
160,1,2002,Illinois,Net Biome Productivity,Ag Expansion: Cropland,-1377.2100284695625
160,1,2002,Minnesota,LULC: Harvest [Type],Urbanization: Open,2092.7280235290527
160,1,2002,Minnesota,LULC: Harvest [Type],Urbanization: Low,0
160,1,2002,Minnesota,LULC: Harvest [Type],Urbanization: Medium,2901.3759231567383
160,1,2002,Minnesota,LULC: Harvest [Type],Urbanization: High,0
160,1,2002,Minnesota,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,324100.8511586189
160,1,2002,Minnesota,LULC: Harvest [Type],Forest Harvest: Forest Selection,22145.65477371216
160,1,2002,Minnesota,LULC: Harvest [Type],Ag Expansion: Pasture,12734.527816772461
160,1,2002,Minnesota,LULC: Harvest [Type],Ag Expansion: Cropland,8237.375917434692
160,1,2002,Minnesota,LULC: Emission [Type],Urbanization: Open,24085.9037807025
160,1,2002,Minnesota,LULC: Emission [Type],Urbanization: Low,0
160,1,2002,Minnesota,LULC: Emission [Type],Urbanization: Medium,17449.449746906757
160,1,2002,Minnesota,LULC: Emission [Type],Urbanization: High,0
160,1,2002,Minnesota,LULC: Emission [Type],Fire: High Severity,7987.619755048752
160,1,2002,Minnesota,LULC: Emission [Type],Fire: Low Severity,16364.320296964945
160,1,2002,Minnesota,LULC: Emission [Type],Ag Expansion: Pasture,15877.791913915426
160,1,2002,Minnesota,LULC: Emission [Type],Ag Expansion: Cropland,9861.423942111433
160,1,2002,Minnesota,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,30525.549981743097
160,1,2002,Minnesota,LULC: Mortality [Type],Fire: High Severity,10604.129222393036
160,1,2002,Minnesota,LULC: Mortality [Type],Fire: Low Severity,12861.841719210148
160,1,2002,Minnesota,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,376175.6269710064
160,1,2002,Minnesota,LULC: Mortality [Type],Forest Harvest: Forest Selection,24573.369866609573
160,1,2002,Minnesota,LULC: Mortality [Type],Ag Expansion: Pasture,8180.030053853989
160,1,2002,Minnesota,LULC: Mortality [Type],Ag Expansion: Cropland,5449.229907989502
160,1,2002,Minnesota,Net Biome Productivity,Urbanization: Open,-26178.631804231554
160,1,2002,Minnesota,Net Biome Productivity,Urbanization: Low,0
160,1,2002,Minnesota,Net Biome Productivity,Urbanization: Medium,-20350.825670063496
160,1,2002,Minnesota,Net Biome Productivity,Urbanization: High,0
160,1,2002,Minnesota,Net Biome Productivity,Fire: High Severity,-7987.619755048752
160,1,2002,Minnesota,Net Biome Productivity,Fire: Low Severity,-16364.320296964945
160,1,2002,Minnesota,Net Biome Productivity,Forest Harvest: Forest Clearcut,-324100.8511586189
160,1,2002,Minnesota,Net Biome Productivity,Forest Harvest: Forest Selection,-22145.65477371216
160,1,2002,Minnesota,Net Biome Productivity,Ag Expansion: Pasture,-28612.319730687886
160,1,2002,Minnesota,Net Biome Productivity,Ag Expansion: Cropland,-18098.799859546125
160,1,2002,Maryland,LULC: Harvest [Type],Urbanization: Open,22554.32014465332
160,1,2002,Maryland,LULC: Harvest [Type],Urbanization: Low,10670.063858032227
160,1,2002,Maryland,LULC: Harvest [Type],Urbanization: Medium,0
160,1,2002,Maryland,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,103163.6605682373
160,1,2002,Maryland,LULC: Harvest [Type],Ag Expansion: Pasture,8106.487884521484
160,1,2002,Maryland,LULC: Harvest [Type],Ag Expansion: Cropland,3254.8318481445312
160,1,2002,Maryland,LULC: Emission [Type],Urbanization: Open,56605.595791488886
160,1,2002,Maryland,LULC: Emission [Type],Urbanization: Low,31423.009766489267
160,1,2002,Maryland,LULC: Emission [Type],Urbanization: Medium,0
160,1,2002,Maryland,LULC: Emission [Type],Ag Expansion: Pasture,8661.052010059357
160,1,2002,Maryland,LULC: Emission [Type],Ag Expansion: Cropland,3313.528039455414
160,1,2002,Maryland,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,12219.899961352348
160,1,2002,Maryland,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,95081.79855918884
160,1,2002,Maryland,LULC: Mortality [Type],Ag Expansion: Pasture,4107.140100002289
160,1,2002,Maryland,LULC: Mortality [Type],Ag Expansion: Cropland,1518.9600348472595
160,1,2002,Maryland,Net Biome Productivity,Urbanization: Open,-79159.9159361422
160,1,2002,Maryland,Net Biome Productivity,Urbanization: Low,-42093.073624521494
160,1,2002,Maryland,Net Biome Productivity,Urbanization: Medium,0
160,1,2002,Maryland,Net Biome Productivity,Forest Harvest: Forest Clearcut,-103163.6605682373
160,1,2002,Maryland,Net Biome Productivity,Ag Expansion: Pasture,-16767.53989458084
160,1,2002,Maryland,Net Biome Productivity,Ag Expansion: Cropland,-6568.359887599945
160,1,2002,Rhode Island,LULC: Harvest [Type],Urbanization: Open,3000.751953125
160,1,2002,Rhode Island,LULC: Harvest [Type],Urbanization: Low,4318.8079833984375
160,1,2002,Rhode Island,LULC: Harvest [Type],Urbanization: Medium,4415.343933105469
160,1,2002,Rhode Island,LULC: Harvest [Type],Ag Expansion: Pasture,413.34400177001953
160,1,2002,Rhode Island,LULC: Emission [Type],Urbanization: Open,7066.172015070915
160,1,2002,Rhode Island,LULC: Emission [Type],Urbanization: Low,11638.534091711044
160,1,2002,Rhode Island,LULC: Emission [Type],Urbanization: Medium,9398.353898525238
160,1,2002,Rhode Island,LULC: Emission [Type],Ag Expansion: Pasture,658.7260253727436
160,1,2002,Rhode Island,LULC: Mortality [Type],Ag Expansion: Pasture,511.8699908256531
160,1,2002,Rhode Island,Net Biome Productivity,Urbanization: Open,-10066.923968195915
160,1,2002,Rhode Island,Net Biome Productivity,Urbanization: Low,-15957.342075109482
160,1,2002,Rhode Island,Net Biome Productivity,Urbanization: Medium,-13813.697831630707
160,1,2002,Rhode Island,Net Biome Productivity,Ag Expansion: Pasture,-1072.0700271427631
160,1,2002,Idaho,LULC: Harvest [Type],Urbanization: Open,0
160,1,2002,Idaho,LULC: Harvest [Type],Urbanization: Low,0
160,1,2002,Idaho,LULC: Harvest [Type],Urbanization: Medium,0
160,1,2002,Idaho,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,541977.7329078481
160,1,2002,Idaho,LULC: Harvest [Type],Forest Harvest: Forest Selection,65896.3045835495
160,1,2002,Idaho,LULC: Harvest [Type],Ag Expansion: Cropland,266.5920090675354
160,1,2002,Idaho,LULC: Emission [Type],Urbanization: Open,0
160,1,2002,Idaho,LULC: Emission [Type],Urbanization: Low,0
160,1,2002,Idaho,LULC: Emission [Type],Urbanization: Medium,0
160,1,2002,Idaho,LULC: Emission [Type],Fire: High Severity,45837.42909741402
160,1,2002,Idaho,LULC: Emission [Type],Fire: Medium Severity,1128.9507878673076
160,1,2002,Idaho,LULC: Emission [Type],Fire: Low Severity,14270.183327896893
160,1,2002,Idaho,LULC: Emission [Type],Ag Expansion: Cropland,3892.527962459717
160,1,2002,Idaho,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,171665.62590662506
160,1,2002,Idaho,LULC: Mortality [Type],Fire: High Severity,44199.724981069565
160,1,2002,Idaho,LULC: Mortality [Type],Fire: Medium Severity,1750.7286670207977
160,1,2002,Idaho,LULC: Mortality [Type],Fire: Low Severity,15655.319635689259
160,1,2002,Idaho,LULC: Mortality [Type],Insect: High Severity,596713.052367568
160,1,2002,Idaho,LULC: Mortality [Type],Insect: Medium Severity,180139.22699816525
160,1,2002,Idaho,LULC: Mortality [Type],Insect: Low Severity,830696.7257263884
160,1,2002,Idaho,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,822036.3377637997
160,1,2002,Idaho,LULC: Mortality [Type],Forest Harvest: Forest Selection,86266.37024283409
160,1,2002,Idaho,LULC: Mortality [Type],Ag Expansion: Cropland,910.6900185346603
160,1,2002,Idaho,Net Biome Productivity,Urbanization: Open,0
160,1,2002,Idaho,Net Biome Productivity,Urbanization: Low,0
160,1,2002,Idaho,Net Biome Productivity,Urbanization: Medium,0
160,1,2002,Idaho,Net Biome Productivity,Fire: High Severity,-45837.42909741402
160,1,2002,Idaho,Net Biome Productivity,Fire: Medium Severity,-1128.9507878673076
160,1,2002,Idaho,Net Biome Productivity,Fire: Low Severity,-14270.183327896893
160,1,2002,Idaho,Net Biome Productivity,Forest Harvest: Forest Clearcut,-541977.7329078481
160,1,2002,Idaho,Net Biome Productivity,Forest Harvest: Forest Selection,-65896.3045835495
160,1,2002,Idaho,Net Biome Productivity,Ag Expansion: Cropland,-4159.119971527252
160,1,2002,New Hampshire,LULC: Harvest [Type],Urbanization: Low,5838.27205657959
160,1,2002,New Hampshire,LULC: Harvest [Type],Urbanization: Medium,12227.263793945313
160,1,2002,New Hampshire,LULC: Harvest [Type],Urbanization: High,2944.7601318359375
160,1,2002,New Hampshire,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,128517.90956878662
160,1,2002,New Hampshire,LULC: Harvest [Type],Forest Harvest: Forest Selection,2262.3300552368164
160,1,2002,New Hampshire,LULC: Harvest [Type],Ag Expansion: Cropland,3277.77587890625
160,1,2002,New Hampshire,LULC: Emission [Type],Urbanization: Low,27260.69600611925
160,1,2002,New Hampshire,LULC: Emission [Type],Urbanization: Medium,32025.593919157982
160,1,2002,New Hampshire,LULC: Emission [Type],Urbanization: High,6373.374096155167
160,1,2002,New Hampshire,LULC: Emission [Type],Fire: Low Severity,2280.895220742822
160,1,2002,New Hampshire,LULC: Emission [Type],Ag Expansion: Cropland,3540.8739376068115
160,1,2002,New Hampshire,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,16463.889980316162
160,1,2002,New Hampshire,LULC: Mortality [Type],Fire: Low Severity,2686.2487486600876
160,1,2002,New Hampshire,LULC: Mortality [Type],Insect: High Severity,8751.548960208893
160,1,2002,New Hampshire,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,115630.75111484528
160,1,2002,New Hampshire,LULC: Mortality [Type],Forest Harvest: Forest Selection,2017.4549877643585
160,1,2002,New Hampshire,LULC: Mortality [Type],Ag Expansion: Cropland,1549.519968032837
160,1,2002,New Hampshire,Net Biome Productivity,Urbanization: Low,-33098.96806269884
160,1,2002,New Hampshire,Net Biome Productivity,Urbanization: Medium,-44252.857713103294
160,1,2002,New Hampshire,Net Biome Productivity,Urbanization: High,-9318.134227991104
160,1,2002,New Hampshire,Net Biome Productivity,Fire: Low Severity,-2280.895220742822
160,1,2002,New Hampshire,Net Biome Productivity,Forest Harvest: Forest Clearcut,-128517.90956878662
160,1,2002,New Hampshire,Net Biome Productivity,Forest Harvest: Forest Selection,-2262.3300552368164
160,1,2002,New Hampshire,Net Biome Productivity,Ag Expansion: Cropland,-6818.6498165130615
160,1,2002,North Carolina,LULC: Harvest [Type],Urbanization: Open,98914.01539325714
160,1,2002,North Carolina,LULC: Harvest [Type],Urbanization: Low,36357.08793640137
160,1,2002,North Carolina,LULC: Harvest [Type],Urbanization: Medium,13484.319763183594
160,1,2002,North Carolina,LULC: Harvest [Type],Urbanization: High,3440.5520248413086
160,1,2002,North Carolina,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,992192.2119482756
160,1,2002,North Carolina,LULC: Harvest [Type],Ag Expansion: Pasture,17222.615966796875
160,1,2002,North Carolina,LULC: Harvest [Type],Ag Expansion: Cropland,12371.008110046387
160,1,2002,North Carolina,LULC: Emission [Type],Urbanization: Open,263262.2082704492
160,1,2002,North Carolina,LULC: Emission [Type],Urbanization: Low,101082.9161260277
160,1,2002,North Carolina,LULC: Emission [Type],Urbanization: Medium,42088.56011234224
160,1,2002,North Carolina,LULC: Emission [Type],Urbanization: High,10670.333936940879
160,1,2002,North Carolina,LULC: Emission [Type],Ag Expansion: Pasture,19036.663977205753
160,1,2002,North Carolina,LULC: Emission [Type],Ag Expansion: Cropland,13511.022005602717
160,1,2002,North Carolina,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,86083.47004018724
160,1,2002,North Carolina,LULC: Mortality [Type],Insect: High Severity,82960.68901777267
160,1,2002,North Carolina,LULC: Mortality [Type],Insect: Medium Severity,56455.42309999466
160,1,2002,North Carolina,LULC: Mortality [Type],Insect: Low Severity,7166.65901362896
160,1,2002,North Carolina,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,967961.3856092691
160,1,2002,North Carolina,LULC: Mortality [Type],Ag Expansion: Pasture,8795.129871368408
160,1,2002,North Carolina,LULC: Mortality [Type],Ag Expansion: Cropland,6229.090040922165
160,1,2002,North Carolina,Net Biome Productivity,Urbanization: Open,-362176.22366370633
160,1,2002,North Carolina,Net Biome Productivity,Urbanization: Low,-137440.00406242907
160,1,2002,North Carolina,Net Biome Productivity,Urbanization: Medium,-55572.87987552583
160,1,2002,North Carolina,Net Biome Productivity,Urbanization: High,-14110.885961782187
160,1,2002,North Carolina,Net Biome Productivity,Forest Harvest: Forest Clearcut,-992192.2119482756
160,1,2002,North Carolina,Net Biome Productivity,Ag Expansion: Pasture,-36259.27994400263
160,1,2002,North Carolina,Net Biome Productivity,Ag Expansion: Cropland,-25882.030115649104
160,1,2002,Vermont,LULC: Harvest [Type],Urbanization: Open,0
160,1,2002,Vermont,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,17876.382076263428
160,1,2002,Vermont,LULC: Harvest [Type],Ag Expansion: Pasture,18307.503776550293
160,1,2002,Vermont,LULC: Harvest [Type],Ag Expansion: Cropland,0
160,1,2002,Vermont,LULC: Emission [Type],Urbanization: Open,0
160,1,2002,Vermont,LULC: Emission [Type],Fire: Low Severity,2280.895220742822
160,1,2002,Vermont,LULC: Emission [Type],Ag Expansion: Pasture,19393.896028846502
160,1,2002,Vermont,LULC: Emission [Type],Ag Expansion: Cropland,0
160,1,2002,Vermont,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,2111.9900286197662
160,1,2002,Vermont,LULC: Mortality [Type],Fire: Low Severity,2686.2487486600876
160,1,2002,Vermont,LULC: Mortality [Type],Insect: High Severity,36180.35414457321
160,1,2002,Vermont,LULC: Mortality [Type],Insect: Medium Severity,5208.934972286224
160,1,2002,Vermont,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,16856.597877025604
160,1,2002,Vermont,LULC: Mortality [Type],Ag Expansion: Pasture,8989.830017089844
160,1,2002,Vermont,LULC: Mortality [Type],Ag Expansion: Cropland,0
160,1,2002,Vermont,Net Biome Productivity,Urbanization: Open,0
160,1,2002,Vermont,Net Biome Productivity,Fire: Low Severity,-2280.895220742822
160,1,2002,Vermont,Net Biome Productivity,Forest Harvest: Forest Clearcut,-17876.382076263428
160,1,2002,Vermont,Net Biome Productivity,Ag Expansion: Pasture,-37701.399805396795
160,1,2002,Vermont,Net Biome Productivity,Ag Expansion: Cropland,0
160,1,2002,Connecticut,LULC: Harvest [Type],Urbanization: Open,13105.376014709473
160,1,2002,Connecticut,LULC: Harvest [Type],Urbanization: Low,17880.064086914063
160,1,2002,Connecticut,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,25550.411337852478
160,1,2002,Connecticut,LULC: Harvest [Type],Ag Expansion: Pasture,6229.807891845703
160,1,2002,Connecticut,LULC: Emission [Type],Urbanization: Open,43364.40187096596
160,1,2002,Connecticut,LULC: Emission [Type],Urbanization: Low,48994.009958058596
160,1,2002,Connecticut,LULC: Emission [Type],Ag Expansion: Pasture,5403.211907148361
160,1,2002,Connecticut,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,2981.530037522316
160,1,2002,Connecticut,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,24941.019063949585
160,1,2002,Connecticut,LULC: Mortality [Type],Ag Expansion: Pasture,2666.3100242614746
160,1,2002,Connecticut,Net Biome Productivity,Urbanization: Open,-56469.77788567543
160,1,2002,Connecticut,Net Biome Productivity,Urbanization: Low,-66874.07404497266
160,1,2002,Connecticut,Net Biome Productivity,Forest Harvest: Forest Clearcut,-25550.411337852478
160,1,2002,Connecticut,Net Biome Productivity,Ag Expansion: Pasture,-11633.019798994064
160,1,2002,Delaware,LULC: Harvest [Type],Urbanization: Open,1125.0879669189453
160,1,2002,Delaware,LULC: Harvest [Type],Urbanization: Low,0
160,1,2002,Delaware,LULC: Harvest [Type],Urbanization: Medium,1330.8880615234375
160,1,2002,Delaware,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,2513.2699851989746
160,1,2002,Delaware,LULC: Harvest [Type],Ag Expansion: Cropland,5696.551971435547
160,1,2002,Delaware,LULC: Emission [Type],Urbanization: Open,4888.089933395386
160,1,2002,Delaware,LULC: Emission [Type],Urbanization: Low,0
160,1,2002,Delaware,LULC: Emission [Type],Urbanization: Medium,5052.1419805288315
160,1,2002,Delaware,LULC: Emission [Type],Ag Expansion: Cropland,5853.048015832901
160,1,2002,Delaware,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,204.08000349998474
160,1,2002,Delaware,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,2704.8999304771423
160,1,2002,Delaware,LULC: Mortality [Type],Ag Expansion: Cropland,2799.180042743683
160,1,2002,Delaware,Net Biome Productivity,Urbanization: Open,-6013.177900314331
160,1,2002,Delaware,Net Biome Productivity,Urbanization: Low,0
160,1,2002,Delaware,Net Biome Productivity,Urbanization: Medium,-6383.030042052269
160,1,2002,Delaware,Net Biome Productivity,Forest Harvest: Forest Clearcut,-2513.2699851989746
160,1,2002,Delaware,Net Biome Productivity,Ag Expansion: Cropland,-11549.599987268448
160,1,2002,New Mexico,LULC: Harvest [Type],Urbanization: Open,2.759999930858612
160,1,2002,New Mexico,LULC: Harvest [Type],Urbanization: Low,0
160,1,2002,New Mexico,LULC: Harvest [Type],Urbanization: Medium,0
160,1,2002,New Mexico,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,39437.03790723719
160,1,2002,New Mexico,LULC: Harvest [Type],Forest Harvest: Forest Selection,15659.999985434115
160,1,2002,New Mexico,LULC: Harvest [Type],Ag Expansion: Cropland,0
160,1,2002,New Mexico,LULC: Emission [Type],Urbanization: Open,2660.7660440690233
160,1,2002,New Mexico,LULC: Emission [Type],Urbanization: Low,0
160,1,2002,New Mexico,LULC: Emission [Type],Urbanization: Medium,0
160,1,2002,New Mexico,LULC: Emission [Type],Fire: High Severity,235979.4057844134
160,1,2002,New Mexico,LULC: Emission [Type],Fire: Medium Severity,178552.72088624208
160,1,2002,New Mexico,LULC: Emission [Type],Fire: Low Severity,306400.8949855067
160,1,2002,New Mexico,LULC: Emission [Type],Ag Expansion: Cropland,0
160,1,2002,New Mexico,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,7371.580027770688
160,1,2002,New Mexico,LULC: Mortality [Type],Fire: High Severity,278352.3304236345
160,1,2002,New Mexico,LULC: Mortality [Type],Fire: Medium Severity,200552.5345211011
160,1,2002,New Mexico,LULC: Mortality [Type],Fire: Low Severity,256956.16267636232
160,1,2002,New Mexico,LULC: Mortality [Type],Insect: High Severity,49415.16297966242
160,1,2002,New Mexico,LULC: Mortality [Type],Insect: Medium Severity,15961.966949999332
160,1,2002,New Mexico,LULC: Mortality [Type],Insect: Low Severity,71878.80560028832
160,1,2002,New Mexico,LULC: Mortality [Type],Forest Harvest: Forest Clearcut,99908.56289838068
160,1,2002,New Mexico,LULC: Mortality [Type],Forest Harvest: Forest Selection,27341.959985345602
160,1,2002,New Mexico,LULC: Mortality [Type],Ag Expansion: Cropland,0
160,1,2002,New Mexico,Net Biome Productivity,Urbanization: Open,-2663.526043999882
160,1,2002,New Mexico,Net Biome Productivity,Urbanization: Low,0
160,1,2002,New Mexico,Net Biome Productivity,Urbanization: Medium,0
160,1,2002,New Mexico,Net Biome Productivity,Fire: High Severity,-235979.4057844134
160,1,2002,New Mexico,Net Biome Productivity,Fire: Medium Severity,-178552.72088624208
160,1,2002,New Mexico,Net Biome Productivity,Fire: Low Severity,-306400.8949855067
160,1,2002,New Mexico,Net Biome Productivity,Forest Harvest: Forest Clearcut,-39437.03790723719
160,1,2002,New Mexico,Net Biome Productivity,Forest Harvest: Forest Selection,-15659.999985434115
160,1,2002,New Mexico,Net Biome Productivity,Ag Expansion: Cropland,0
160,1,2002,California,LULC: Harvest [Type],Urbanization: Open,226.62399291992187
160,1,2002,California,LULC: Harvest [Type],Urbanization: Low,0
160,1,2002,California,LULC: Harvest [Type],Urbanization: Medium,1631.6079711914062
160,1,2002,California,LULC: Harvest [Type],Urbanization: High,0
160,1,2002,California,LULC: Harvest [Type],Forest Harvest: Forest Clearcut,2812978.1312300144
160,1,2002,California,LULC: Harvest [Type],Forest Harvest: Forest Selection,993229.4418618083
160,1,2002,California,LULC: Harvest [Type],Ag Expansion: Pasture,0
160,1,2002,California,LULC: Harvest [Type],Ag Expansion: Cropland,19.839999675750732
160,1,2002,California,LULC: Emission [Type],Urbanization: Open,7800.596058368683
160,1,2002,California,LULC: Emission [Type],Urbanization: Low,0
160,1,2002,California,LULC: Emission [Type],Urbanization: Medium,4177.237988114357
160,1,2002,California,LULC: Emission [Type],Urbanization: High,0
160,1,2002,California,LULC: Emission [Type],Fire: High Severity,862787.3390352995
160,1,2002,California,LULC: Emission [Type],Fire: Medium Severity,552642.0176360619
160,1,2002,California,LULC: Emission [Type],Fire: Low Severity,675087.3846136231
160,1,2002,California,LULC: Emission [Type],Ag Expansion: Pasture,0
160,1,2002,California,LULC: Emission [Type],Ag Expansion: Cropland,382.12000637780875
160,1,2002,California,LULC: Transfer [Type],Forest Harvest: Forest Clearcut,329505.94357193913
160,1,2002,California,LULC: Mortality [Type],Fire: High Severity,1244494.5105804864
160,1,2002,California,LULC: Mortality [Type],Fire: Medium Severity,866226.783383174
160,1,2002,California,LULC: Mortality [Type],Fire: Low Severity,842508.8216734431
160,1,2002,California,LULC: Mortality [Type],Insect: High Severity,444715.61671670526
160,1,2002,California,LULC: Mortality [Type],Insect: Medium Severity,596258.9483439998
160,1,2002,California,LULC: Mortality [Type],Insect: Low Severity,1262069.6033852363
