ScenarioID,ScenarioName,GCM,LUC,Iteration,Timestep,SecondaryStratumID,StockGroupID,Amount
134,Historical,Historical,Historical,1,2009,Arizona,Total Ecosystem,387656012.73805285
134,Historical,Historical,Historical,1,2010,Idaho,Total Ecosystem,2535301548.340378
134,Historical,Historical,Historical,1,2010,New Mexico,Total Ecosystem,841416338.0383692
134,Historical,Historical,Historical,1,2010,California,Total Ecosystem,3261918319.8406773
134,Historical,Historical,Historical,1,2010,Oregon,Total Ecosystem,3790212800.2392306
134,Historical,Historical,Historical,1,2010,Washington,Total Ecosystem,3406773282.3588753
134,Historical,Historical,Historical,1,2010,Utah,Total Ecosystem,1024823885.470832
134,Historical,Historical,Historical,1,2010,Colorado,Total Ecosystem,1847683757.9342556
134,Historical,Historical,Historical,1,2010,Wyoming,Total Ecosystem,847056838.1703627
134,Historical,Historical,Historical,1,2010,Nevada,Total Ecosystem,376533747.0390529
134,Historical,Historical,Historical,1,2010,Montana,Total Ecosystem,2812935746.1110177
134,Historical,Historical,Historical,1,2010,Arizona,Total Ecosystem,388915918.5246731
134,Historical,Historical,Historical,1,2011,Idaho,Total Ecosystem,2547811827.4154882
134,Historical,Historical,Historical,1,2011,New Mexico,Total Ecosystem,842492623.668369
134,Historical,Historical,Historical,1,2011,California,Total Ecosystem,3236846515.6449895
134,Historical,Historical,Historical,1,2011,Oregon,Total Ecosystem,3793157070.465567
134,Historical,Historical,Historical,1,2011,Washington,Total Ecosystem,3414392848.8587165
134,Historical,Historical,Historical,1,2011,Utah,Total Ecosystem,1031955365.5794114
134,Historical,Historical,Historical,1,2011,Colorado,Total Ecosystem,1854306064.9916964
134,Historical,Historical,Historical,1,2011,Wyoming,Total Ecosystem,851109094.18538
134,Historical,Historical,Historical,1,2011,Nevada,Total Ecosystem,377732352.9171131
134,Historical,Historical,Historical,1,2011,Montana,Total Ecosystem,2827942380.596357
134,Historical,Historical,Historical,1,2011,Arizona,Total Ecosystem,388862137.0658685
134,Historical,Historical,Historical,1,2012,Idaho,Total Ecosystem,2557289289.1565137
134,Historical,Historical,Historical,1,2012,New Mexico,Total Ecosystem,838613465.7687316
134,Historical,Historical,Historical,1,2012,California,Total Ecosystem,3241445336.6496425
134,Historical,Historical,Historical,1,2012,Oregon,Total Ecosystem,3801465157.6069155
134,Historical,Historical,Historical,1,2012,Washington,Total Ecosystem,3424897687.907793
134,Historical,Historical,Historical,1,2012,Utah,Total Ecosystem,1030416724.7416977
134,Historical,Historical,Historical,1,2012,Colorado,Total Ecosystem,1847164241.6428783
134,Historical,Historical,Historical,1,2012,Wyoming,Total Ecosystem,851093614.4410906
134,Historical,Historical,Historical,1,2012,Nevada,Total Ecosystem,377453309.419051
134,Historical,Historical,Historical,1,2012,Montana,Total Ecosystem,2833657313.2161126
134,Historical,Historical,Historical,1,2012,Arizona,Total Ecosystem,387298967.5323923
134,Historical,Historical,Historical,1,2013,Idaho,Total Ecosystem,2558707791.522027
134,Historical,Historical,Historical,1,2013,New Mexico,Total Ecosystem,839870967.3168938
134,Historical,Historical,Historical,1,2013,California,Total Ecosystem,3199791502.367026
134,Historical,Historical,Historical,1,2013,Oregon,Total Ecosystem,3788836366.2583795
134,Historical,Historical,Historical,1,2013,Washington,Total Ecosystem,3425006490.7890296
134,Historical,Historical,Historical,1,2013,Utah,Total Ecosystem,1035176827.3785553
134,Historical,Historical,Historical,1,2013,Colorado,Total Ecosystem,1857722155.4745686
134,Historical,Historical,Historical,1,2013,Wyoming,Total Ecosystem,854439379.8532104
134,Historical,Historical,Historical,1,2013,Nevada,Total Ecosystem,377771222.2724665
134,Historical,Historical,Historical,1,2013,Montana,Total Ecosystem,2839357316.2983966
134,Historical,Historical,Historical,1,2013,Arizona,Total Ecosystem,383763684.3693414
134,Historical,Historical,Historical,1,2014,Idaho,Total Ecosystem,2567260395.702453
134,Historical,Historical,Historical,1,2014,New Mexico,Total Ecosystem,841628831.4052241
134,Historical,Historical,Historical,1,2014,California,Total Ecosystem,3199653227.135089
134,Historical,Historical,Historical,1,2014,Oregon,Total Ecosystem,3789229642.6492743
134,Historical,Historical,Historical,1,2014,Washington,Total Ecosystem,3427441102.4961777
134,Historical,Historical,Historical,1,2014,Utah,Total Ecosystem,1037486865.3555893
134,Historical,Historical,Historical,1,2014,Colorado,Total Ecosystem,1864104958.3854835
134,Historical,Historical,Historical,1,2014,Wyoming,Total Ecosystem,858746064.7876296
134,Historical,Historical,Historical,1,2014,Nevada,Total Ecosystem,378328110.4375141
134,Historical,Historical,Historical,1,2014,Montana,Total Ecosystem,2851012697.835708
134,Historical,Historical,Historical,1,2014,Arizona,Total Ecosystem,383232019.08780074
134,Historical,Historical,Historical,1,2015,Idaho,Total Ecosystem,2559517299.6158757
134,Historical,Historical,Historical,1,2015,New Mexico,Total Ecosystem,849290813.6089094
134,Historical,Historical,Historical,1,2015,California,Total Ecosystem,3179459892.322891
134,Historical,Historical,Historical,1,2015,Oregon,Total Ecosystem,3782149456.425642
134,Historical,Historical,Historical,1,2015,Washington,Total Ecosystem,3418379548.9306
134,Historical,Historical,Historical,1,2015,Utah,Total Ecosystem,1041046919.9501151
134,Historical,Historical,Historical,1,2015,Colorado,Total Ecosystem,1872136757.867155
134,Historical,Historical,Historical,1,2015,Wyoming,Total Ecosystem,860809735.0106939
134,Historical,Historical,Historical,1,2015,Nevada,Total Ecosystem,379569864.401645
134,Historical,Historical,Historical,1,2015,Montana,Total Ecosystem,2845795851.124963
134,Historical,Historical,Historical,1,2015,Arizona,Total Ecosystem,384869497.28056383
134,Historical,Historical,Historical,1,2016,Idaho,Total Ecosystem,2563304267.6000547
134,Historical,Historical,Historical,1,2016,New Mexico,Total Ecosystem,850665917.5992199
134,Historical,Historical,Historical,1,2016,California,Total Ecosystem,3191202666.3854957
134,Historical,Historical,Historical,1,2016,Oregon,Total Ecosystem,3786028335.8438067
134,Historical,Historical,Historical,1,2016,Washington,Total Ecosystem,3425943044.8270197
