ScenarioID,Iteration,Timestep,SecondaryStratumID,StockGroupID,Amount
74,1,2015,Utah,DOM: Belowground Very Fast [Type],3966215.010755693
74,1,2015,Utah,DOM: Black Carbon [Type],0
74,1,2015,Utah,DOM: Snag Branch [Type],6687109.158934323
74,1,2015,Utah,DOM: Snag Stem [Type],8748724.490470536
74,1,2015,Utah,Forestry Sector [Type],2026656.3317592547
74,1,2015,Utah,Atmosphere [Type],-42020957.538996845
74,1,2015,Utah,Black Carbon [Type],0
74,1,2015,Utah,Peat [Type],0
74,1,2015,Utah,Biomass: Aboveground,223923885.19870615
74,1,2015,Utah,Biomass: Belowground,55174073.080547795
74,1,2015,Utah,Biomass: Total,279097958.2792541
74,1,2015,Utah,DOM: Aboveground,15435833.649404882
74,1,2015,Utah,DOM: Belowground,747434278.2014778
74,1,2015,Utah,DOM: Total,762870111.8508829
74,1,2015,Utah,Total Ecosystem,1041968070.1301361
74,1,2015,Utah,DOM: Deadwood,39970445.71324905
74,1,2015,Utah,DOM: Litter,54389074.92544931
74,1,2015,Utah,DOM: Soil,668510591.212183
74,1,2015,Utah,DOM: Standing Deadwood,15435833.649404882
74,1,2015,Utah,DOM: Down Deadwood,24534612.063844215
74,1,2015,Texas,Atmosphere: CH4 [Type],14831.560979014652
74,1,2015,Texas,Atmosphere: CO2 [Type],1328007.4291247844
74,1,2015,Texas,Atmosphere: CO [Type],132702.7355515369
74,1,2015,Texas,Biomass: Coarse Root [Type],33421012.429891463
74,1,2015,Texas,Biomass: Fine Root [Type],7725886.4187159
74,1,2015,Texas,Biomass: Foliage [Type],9893206.34385175
74,1,2015,Texas,Biomass: Merchantable [Type],93357055.8598255
74,1,2015,Texas,Biomass: Other Wood [Type],51432715.09347587
74,1,2015,Texas,DOM: Aboveground Fast [Type],8043059.490741602
74,1,2015,Texas,DOM: Aboveground Medium [Type],8813630.724018756
74,1,2015,Texas,DOM: Aboveground Slow [Type],65674200.171736605
74,1,2015,Texas,DOM: Aboveground Very Fast [Type],3395742.0100491936
74,1,2015,Texas,DOM: Belowground Fast [Type],1365501.945686274
74,1,2015,Texas,DOM: Belowground Slow [Type],284223448.07292
74,1,2015,Texas,DOM: Belowground Very Fast [Type],596579.117940568
74,1,2015,Texas,DOM: Black Carbon [Type],0
74,1,2015,Texas,DOM: Snag Branch [Type],2245805.914274134
74,1,2015,Texas,DOM: Snag Stem [Type],4752388.117358477
74,1,2015,Texas,Forestry Sector [Type],2926090.644593618
74,1,2015,Texas,Atmosphere [Type],-78393171.01193511
74,1,2015,Texas,Black Carbon [Type],0
74,1,2015,Texas,Peat [Type],0
74,1,2015,Texas,Biomass: Aboveground,154682977.2971532
74,1,2015,Texas,Biomass: Belowground,41146898.84860741
74,1,2015,Texas,Biomass: Total,195829876.14576054
74,1,2015,Texas,DOM: Aboveground,6998194.031632605
74,1,2015,Texas,DOM: Belowground,372112161.5330946
74,1,2015,Texas,DOM: Total,379110355.56472707
74,1,2015,Texas,Total Ecosystem,574940231.710485
74,1,2015,Texas,DOM: Deadwood,17177326.701337673
74,1,2015,Texas,DOM: Litter,11438801.500790793
74,1,2015,Texas,DOM: Soil,350494227.3625974
74,1,2015,Texas,DOM: Standing Deadwood,6998194.031632605
74,1,2015,Texas,DOM: Down Deadwood,10179132.669705056
74,1,2015,Colorado,Atmosphere: CH4 [Type],36973.820388261745
74,1,2015,Colorado,Atmosphere: CO2 [Type],3335046.480575459
74,1,2015,Colorado,Atmosphere: CO [Type],333421.5944042586
74,1,2015,Colorado,Biomass: Coarse Root [Type],89463009.25557421
74,1,2015,Colorado,Biomass: Fine Root [Type],17946640.959744602
74,1,2015,Colorado,Biomass: Foliage [Type],40843284.47833305
74,1,2015,Colorado,Biomass: Merchantable [Type],241142222.6832476
74,1,2015,Colorado,Biomass: Other Wood [Type],166057203.95117167
74,1,2015,Colorado,DOM: Aboveground Fast [Type],57458216.36029932
74,1,2015,Colorado,DOM: Aboveground Medium [Type],44896449.681484155
74,1,2015,Colorado,DOM: Aboveground Slow [Type],283365788.4523854
74,1,2015,Colorado,DOM: Aboveground Very Fast [Type],42781725.434856065
74,1,2015,Colorado,DOM: Belowground Fast [Type],9092839.826808285
74,1,2015,Colorado,DOM: Belowground Slow [Type],831250226.0393122
74,1,2015,Colorado,DOM: Belowground Very Fast [Type],7486198.103224466
74,1,2015,Colorado,DOM: Black Carbon [Type],0
74,1,2015,Colorado,DOM: Snag Branch [Type],11968576.206890292
74,1,2015,Colorado,DOM: Snag Stem [Type],29511999.14711288
74,1,2015,Colorado,Forestry Sector [Type],2720697.101031741
74,1,2015,Colorado,Atmosphere [Type],-60808279.053215444
74,1,2015,Colorado,Black Carbon [Type],0
74,1,2015,Colorado,Peat [Type],0
74,1,2015,Colorado,Biomass: Aboveground,448042711.11275154
74,1,2015,Colorado,Biomass: Belowground,107409650.21531874
74,1,2015,Colorado,Biomass: Total,555452361.3280714
74,1,2015,Colorado,DOM: Aboveground,41480575.35400322
74,1,2015,Colorado,DOM: Belowground,1276331443.8983705
74,1,2015,Colorado,DOM: Total,1317812019.2523758
74,1,2015,Colorado,Total Ecosystem,1873264380.580438
74,1,2015,Colorado,DOM: Deadwood,95469864.86229563
74,1,2015,Colorado,DOM: Litter,100239941.79515536
74,1,2015,Colorado,DOM: Soil,1122102212.5949216
74,1,2015,Colorado,DOM: Standing Deadwood,41480575.35400322
74,1,2015,Colorado,DOM: Down Deadwood,53989289.50829235
74,1,2015,Oklahoma,Atmosphere: CH4 [Type],6.179251960295837
74,1,2015,Oklahoma,Atmosphere: CO2 [Type],551.665767366305
74,1,2015,Oklahoma,Atmosphere: CO [Type],55.11694441373805
74,1,2015,Oklahoma,Biomass: Coarse Root [Type],42834.78423104916
74,1,2015,Oklahoma,Biomass: Fine Root [Type],16919.03002608274
74,1,2015,Oklahoma,Biomass: Foliage [Type],34563.16888493705
74,1,2015,Oklahoma,Biomass: Merchantable [Type],19072.633068317966
74,1,2015,Oklahoma,Biomass: Other Wood [Type],134214.52314067696
74,1,2015,Oklahoma,DOM: Aboveground Fast [Type],28374.188483235954
74,1,2015,Oklahoma,DOM: Aboveground Medium [Type],11313.0239564879
74,1,2015,Oklahoma,DOM: Aboveground Slow [Type],205523.93294762858
74,1,2015,Oklahoma,DOM: Aboveground Very Fast [Type],17553.56658125438
74,1,2015,Oklahoma,DOM: Belowground Fast [Type],3243.0649533713417
74,1,2015,Oklahoma,DOM: Belowground Slow [Type],565206.2241641375
74,1,2015,Oklahoma,DOM: Belowground Very Fast [Type],2697.258546186746
74,1,2015,Oklahoma,DOM: Black Carbon [Type],0
74,1,2015,Oklahoma,DOM: Snag Branch [Type],5273.644884030161
74,1,2015,Oklahoma,DOM: Snag Stem [Type],366.15154701226345
74,1,2015,Oklahoma,Forestry Sector [Type],485.31344808547897
74,1,2015,Oklahoma,Atmosphere [Type],-66707.87796697886
74,1,2015,Oklahoma,Black Carbon [Type],0
74,1,2015,Oklahoma,Peat [Type],0
74,1,2015,Oklahoma,Biomass: Aboveground,187850.32509393196
74,1,2015,Oklahoma,Biomass: Belowground,59753.8142571319
74,1,2015,Oklahoma,Biomass: Total,247604.1393510639
74,1,2015,Oklahoma,DOM: Aboveground,5639.796431042425
74,1,2015,Oklahoma,DOM: Belowground,833911.259632302
74,1,2015,Oklahoma,DOM: Total,839551.0560633445
74,1,2015,Oklahoma,Total Ecosystem,1087155.1954144079
74,1,2015,Oklahoma,DOM: Deadwood,20195.88534090166
74,1,2015,Oklahoma,DOM: Litter,45927.75506449033
74,1,2015,Oklahoma,DOM: Soil,773427.4156579527
74,1,2015,Oklahoma,DOM: Standing Deadwood,5639.796431042425
74,1,2015,Oklahoma,DOM: Down Deadwood,14556.08890985924
74,1,2015,Wyoming,Atmosphere: CH4 [Type],21711.772921475746
74,1,2015,Wyoming,Atmosphere: CO2 [Type],1959537.6895419646
74,1,2015,Wyoming,Atmosphere: CO [Type],195917.67443782568
74,1,2015,Wyoming,Biomass: Coarse Root [Type],40807433.90381757
74,1,2015,Wyoming,Biomass: Fine Root [Type],7537731.789785417
74,1,2015,Wyoming,Biomass: Foliage [Type],18061390.12194548
74,1,2015,Wyoming,Biomass: Merchantable [Type],124396161.00951765
74,1,2015,Wyoming,Biomass: Other Wood [Type],71212263.41183993
74,1,2015,Wyoming,DOM: Aboveground Fast [Type],30134400.30039133
74,1,2015,Wyoming,DOM: Aboveground Medium [Type],32463888.399350822
74,1,2015,Wyoming,DOM: Aboveground Slow [Type],119307745.60134326
74,1,2015,Wyoming,DOM: Aboveground Very Fast [Type],17312238.745691836
74,1,2015,Wyoming,DOM: Belowground Fast [Type],4844435.216772706
74,1,2015,Wyoming,DOM: Belowground Slow [Type],369117588.84429497
74,1,2015,Wyoming,DOM: Belowground Very Fast [Type],4305946.639687752
74,1,2015,Wyoming,DOM: Black Carbon [Type],0
74,1,2015,Wyoming,DOM: Snag Branch [Type],5713112.253665419
74,1,2015,Wyoming,DOM: Snag Stem [Type],16835774.784631174
74,1,2015,Wyoming,Forestry Sector [Type],1446791.623723381
74,1,2015,Wyoming,Atmosphere [Type],-35946092.99161813
74,1,2015,Wyoming,Black Carbon [Type],0
74,1,2015,Wyoming,Peat [Type],0
74,1,2015,Wyoming,Biomass: Aboveground,213669814.54330298
74,1,2015,Wyoming,Biomass: Belowground,48345165.69360294
74,1,2015,Wyoming,Biomass: Total,262014980.23690578
74,1,2015,Wyoming,DOM: Aboveground,22548887.038296595
74,1,2015,Wyoming,DOM: Belowground,577486243.7475322
74,1,2015,Wyoming,DOM: Total,600035130.7858284
74,1,2015,Wyoming,Total Ecosystem,862050111.022739
74,1,2015,Wyoming,DOM: Deadwood,59857210.654420026
74,1,2015,Wyoming,DOM: Litter,47446639.04608321
74,1,2015,Wyoming,DOM: Soil,492731281.08532566
74,1,2015,Wyoming,DOM: Standing Deadwood,22548887.038296595
74,1,2015,Wyoming,DOM: Down Deadwood,37308323.61612355
74,1,2015,North Dakota,Atmosphere: CH4 [Type],761.982230836957
74,1,2015,North Dakota,Atmosphere: CO2 [Type],68118.48149568391
74,1,2015,North Dakota,Atmosphere: CO [Type],6806.737935350145
74,1,2015,North Dakota,Biomass: Coarse Root [Type],466729.5914172699
74,1,2015,North Dakota,Biomass: Fine Root [Type],121697.25376489165
74,1,2015,North Dakota,Biomass: Foliage [Type],113718.89389104623
74,1,2015,North Dakota,Biomass: Merchantable [Type],879038.3033105173
74,1,2015,North Dakota,Biomass: Other Wood [Type],770834.7589768351
74,1,2015,North Dakota,DOM: Aboveground Fast [Type],194097.48832274793
74,1,2015,North Dakota,DOM: Aboveground Medium [Type],313046.62344821676
74,1,2015,North Dakota,DOM: Aboveground Slow [Type],1553815.5065240872
74,1,2015,North Dakota,DOM: Aboveground Very Fast [Type],180204.5816502451
74,1,2015,North Dakota,DOM: Belowground Fast [Type],43605.05728939813
74,1,2015,North Dakota,DOM: Belowground Slow [Type],4835279.202475714
74,1,2015,North Dakota,DOM: Belowground Very Fast [Type],40925.71451314572
74,1,2015,North Dakota,DOM: Black Carbon [Type],0
74,1,2015,North Dakota,DOM: Snag Branch [Type],29388.88685340961
74,1,2015,North Dakota,DOM: Snag Stem [Type],35744.95556507522
74,1,2015,North Dakota,Forestry Sector [Type],17908.10668436989
74,1,2015,North Dakota,Atmosphere [Type],-1096139.0004545522
74,1,2015,North Dakota,Black Carbon [Type],0
74,1,2015,North Dakota,Peat [Type],0
74,1,2015,North Dakota,Biomass: Aboveground,1763591.9561783988
74,1,2015,North Dakota,Biomass: Belowground,588426.8451821615
74,1,2015,North Dakota,Biomass: Total,2352018.8013605606
74,1,2015,North Dakota,DOM: Aboveground,65133.84241848482
74,1,2015,North Dakota,DOM: Belowground,7160974.174223553
74,1,2015,North Dakota,DOM: Total,7226108.016642038
74,1,2015,North Dakota,Total Ecosystem,9578126.818002598
74,1,2015,North Dakota,DOM: Deadwood,421785.5231560999
74,1,2015,North Dakota,DOM: Litter,374302.069972993
74,1,2015,North Dakota,DOM: Soil,6430020.423512948
74,1,2015,North Dakota,DOM: Standing Deadwood,65133.84241848482
74,1,2015,North Dakota,DOM: Down Deadwood,356651.680737615
74,1,2015,Nevada,Atmosphere: CH4 [Type],3868.7585384093227
74,1,2015,Nevada,Atmosphere: CO2 [Type],349442.39890489547
74,1,2015,Nevada,Atmosphere: CO [Type],34939.4983915807
74,1,2015,Nevada,Biomass: Coarse Root [Type],14847662.096283797
74,1,2015,Nevada,Biomass: Fine Root [Type],4502111.331447322
74,1,2015,Nevada,Biomass: Foliage [Type],11392039.93400735
74,1,2015,Nevada,Biomass: Merchantable [Type],20140063.67820944
74,1,2015,Nevada,Biomass: Other Wood [Type],51769612.067605615
74,1,2015,Nevada,DOM: Aboveground Fast [Type],12269695.26552642
74,1,2015,Nevada,DOM: Aboveground Medium [Type],3807700.5969019094
74,1,2015,Nevada,DOM: Aboveground Slow [Type],56893371.75256974
74,1,2015,Nevada,DOM: Aboveground Very Fast [Type],5544385.560698004
74,1,2015,Nevada,DOM: Belowground Fast [Type],1040107.4838304227
74,1,2015,Nevada,DOM: Belowground Slow [Type],191702432.7729555
74,1,2015,Nevada,DOM: Belowground Very Fast [Type],1276050.4067181295
74,1,2015,Nevada,DOM: Black Carbon [Type],0
74,1,2015,Nevada,DOM: Snag Branch [Type],2964631.5862726667
74,1,2015,Nevada,DOM: Snag Stem [Type],1514855.643232255
74,1,2015,Nevada,Forestry Sector [Type],174064.3651291056
74,1,2015,Nevada,Atmosphere [Type],-11126997.757287962
74,1,2015,Nevada,Black Carbon [Type],0
74,1,2015,Nevada,Peat [Type],0
74,1,2015,Nevada,Biomass: Aboveground,83301715.67982267
74,1,2015,Nevada,Biomass: Belowground,19349773.427731156
74,1,2015,Nevada,Biomass: Total,102651489.10755342
74,1,2015,Nevada,DOM: Aboveground,4479487.229504927
74,1,2015,Nevada,DOM: Belowground,272533743.8391993
74,1,2015,Nevada,DOM: Total,277013231.06870466
74,1,2015,Nevada,Total Ecosystem,379664720.17625725
74,1,2015,Nevada,DOM: Deadwood,9327295.310237225
74,1,2015,Nevada,DOM: Litter,17814080.826224413
74,1,2015,Nevada,DOM: Soil,249871854.93224335
74,1,2015,Nevada,DOM: Standing Deadwood,4479487.229504927
74,1,2015,Nevada,DOM: Down Deadwood,4847808.080732325
74,1,2015,Montana,Atmosphere: CH4 [Type],118839.04495566846
74,1,2015,Montana,Atmosphere: CO2 [Type],10727330.411314663
74,1,2015,Montana,Atmosphere: CO [Type],1072475.905197733
74,1,2015,Montana,Biomass: Coarse Root [Type],123275568.77127963
74,1,2015,Montana,Biomass: Fine Root [Type],17837698.221798893
74,1,2015,Montana,Biomass: Foliage [Type],67763236.43263197
74,1,2015,Montana,Biomass: Merchantable [Type],323792454.2380563
74,1,2015,Montana,Biomass: Other Wood [Type],244156980.46291345
74,1,2015,Montana,DOM: Aboveground Fast [Type],99286887.42450489
74,1,2015,Montana,DOM: Aboveground Medium [Type],132245992.11457725
74,1,2015,Montana,DOM: Aboveground Slow [Type],419802661.5703587
74,1,2015,Montana,DOM: Aboveground Very Fast [Type],44206188.00570948
74,1,2015,Montana,DOM: Belowground Fast [Type],15719400.764854977
74,1,2015,Montana,DOM: Belowground Slow [Type],1286685408.1581721
74,1,2015,Montana,DOM: Belowground Very Fast [Type],9321740.768900303
74,1,2015,Montana,DOM: Black Carbon [Type],0
74,1,2015,Montana,DOM: Snag Branch [Type],18920213.61508615
74,1,2015,Montana,DOM: Snag Stem [Type],51649890.709569216
74,1,2015,Montana,Forestry Sector [Type],11497216.383145962
74,1,2015,Montana,Atmosphere [Type],-80743994.02145392
74,1,2015,Montana,Black Carbon [Type],0
74,1,2015,Montana,Peat [Type],0
74,1,2015,Montana,Biomass: Aboveground,635712671.1336011
74,1,2015,Montana,Biomass: Belowground,141113266.99307862
74,1,2015,Montana,Biomass: Total,776825938.126681
74,1,2015,Montana,DOM: Aboveground,70570104.32465547
74,1,2015,Montana,DOM: Belowground,2007268278.8070812
74,1,2015,Montana,DOM: Total,2077838383.1317353
74,1,2015,Montana,Total Ecosystem,2854664321.2584147
74,1,2015,Montana,DOM: Deadwood,218535497.20408767
74,1,2015,Montana,DOM: Litter,143493075.4302145
74,1,2015,Montana,DOM: Soil,1715809810.4974341
74,1,2015,Montana,DOM: Standing Deadwood,70570104.32465547
74,1,2015,Montana,DOM: Down Deadwood,147965392.87943223
74,1,2015,Kansas,Atmosphere: CH4 [Type],322.9138566968893
74,1,2015,Kansas,Atmosphere: CO2 [Type],28870.48538382931
74,1,2015,Kansas,Atmosphere: CO [Type],2884.9178526174783
74,1,2015,Kansas,Biomass: Coarse Root [Type],61901.62110198719
74,1,2015,Kansas,Biomass: Fine Root [Type],19598.448867683157
74,1,2015,Kansas,Biomass: Foliage [Type],30067.50065542362
74,1,2015,Kansas,Biomass: Merchantable [Type],114238.4873495915
74,1,2015,Kansas,Biomass: Other Wood [Type],126395.67330226448
74,1,2015,Kansas,DOM: Aboveground Fast [Type],22684.305032197037
74,1,2015,Kansas,DOM: Aboveground Medium [Type],11410.631568948455
74,1,2015,Kansas,DOM: Aboveground Slow [Type],85754.27540920315
74,1,2015,Kansas,DOM: Aboveground Very Fast [Type],20605.94628973474
74,1,2015,Kansas,DOM: Belowground Fast [Type],7307.36626714233
74,1,2015,Kansas,DOM: Belowground Slow [Type],286724.68677522335
74,1,2015,Kansas,DOM: Belowground Very Fast [Type],5362.833163505576
74,1,2015,Kansas,DOM: Black Carbon [Type],0
74,1,2015,Kansas,DOM: Snag Branch [Type],4309.514470204731
74,1,2015,Kansas,DOM: Snag Stem [Type],6742.543891955204
74,1,2015,Kansas,Forestry Sector [Type],9899.610033645578
74,1,2015,Kansas,Atmosphere [Type],-315013.6937232552
74,1,2015,Kansas,Black Carbon [Type],0
74,1,2015,Kansas,Peat [Type],0
74,1,2015,Kansas,Biomass: Aboveground,270701.6613072796
74,1,2015,Kansas,Biomass: Belowground,81500.06996967035
74,1,2015,Kansas,Biomass: Total,352201.7312769499
74,1,2015,Kansas,DOM: Aboveground,11052.058362159936
74,1,2015,Kansas,DOM: Belowground,439850.0445059548
74,1,2015,Kansas,DOM: Total,450902.1028681146
74,1,2015,Kansas,Total Ecosystem,803103.8341450643
74,1,2015,Kansas,DOM: Deadwood,29770.056198250728
74,1,2015,Kansas,DOM: Litter,43290.25132193178
74,1,2015,Kansas,DOM: Soil,377841.79534793226
74,1,2015,Kansas,DOM: Standing Deadwood,11052.058362159936
74,1,2015,Kansas,DOM: Down Deadwood,18717.99783609078
74,1,2015,South Dakota,Atmosphere: CH4 [Type],2051.8173465517175
74,1,2015,South Dakota,Atmosphere: CO2 [Type],184658.6471051422
74,1,2015,South Dakota,Atmosphere: CO [Type],18458.472529230286
74,1,2015,South Dakota,Biomass: Coarse Root [Type],2934814.5227681072
74,1,2015,South Dakota,Biomass: Fine Root [Type],948107.3923087952
74,1,2015,South Dakota,Biomass: Foliage [Type],1568500.9125798251
74,1,2015,South Dakota,Biomass: Merchantable [Type],10085214.147109272
74,1,2015,South Dakota,Biomass: Other Wood [Type],5058110.828075146
74,1,2015,South Dakota,DOM: Aboveground Fast [Type],2368906.900014594
74,1,2015,South Dakota,DOM: Aboveground Medium [Type],2106629.2221106146
74,1,2015,South Dakota,DOM: Aboveground Slow [Type],8818793.452100078
74,1,2015,South Dakota,DOM: Aboveground Very Fast [Type],1134723.158966803
74,1,2015,South Dakota,DOM: Belowground Fast [Type],434585.2609308347
74,1,2015,South Dakota,DOM: Belowground Slow [Type],34895362.691961154
74,1,2015,South Dakota,DOM: Belowground Very Fast [Type],361415.34549590194
74,1,2015,South Dakota,DOM: Black Carbon [Type],0
74,1,2015,South Dakota,DOM: Snag Branch [Type],332180.8727237869
74,1,2015,South Dakota,DOM: Snag Stem [Type],1100280.8439675015
74,1,2015,South Dakota,Forestry Sector [Type],2490400.4540405413
74,1,2015,South Dakota,Atmosphere [Type],-2923019.853197974
74,1,2015,South Dakota,Black Carbon [Type],0
74,1,2015,South Dakota,Peat [Type],0
74,1,2015,South Dakota,Biomass: Aboveground,16711825.887764255
74,1,2015,South Dakota,Biomass: Belowground,3882921.9150769077
74,1,2015,South Dakota,Biomass: Total,20594747.802841146
74,1,2015,South Dakota,DOM: Aboveground,1432461.7166912926
74,1,2015,South Dakota,DOM: Belowground,50120416.031579904
74,1,2015,South Dakota,DOM: Total,51552877.7482713
74,1,2015,South Dakota,Total Ecosystem,72147625.55111212
74,1,2015,South Dakota,DOM: Deadwood,3973676.199732734
74,1,2015,South Dakota,DOM: Litter,3503630.0589813977
74,1,2015,South Dakota,DOM: Soil,44075571.48955704
74,1,2015,South Dakota,DOM: Standing Deadwood,1432461.7166912926
74,1,2015,South Dakota,DOM: Down Deadwood,2541214.4830414494
74,1,2015,Arizona,Atmosphere: CH4 [Type],39638.501447856674
74,1,2015,Arizona,Atmosphere: CO2 [Type],3579907.958750693
74,1,2015,Arizona,Atmosphere: CO [Type],357930.647112418
74,1,2015,Arizona,Biomass: Coarse Root [Type],17002775.23974223
74,1,2015,Arizona,Biomass: Fine Root [Type],4234884.941170946
74,1,2015,Arizona,Biomass: Foliage [Type],9540731.561800133
74,1,2015,Arizona,Biomass: Merchantable [Type],43064257.37112734
74,1,2015,Arizona,Biomass: Other Wood [Type],39576593.08732907
74,1,2015,Arizona,DOM: Aboveground Fast [Type],12407673.536181264
74,1,2015,Arizona,DOM: Aboveground Medium [Type],8106060.635575285
74,1,2015,Arizona,DOM: Aboveground Slow [Type],51919227.33275808
74,1,2015,Arizona,DOM: Aboveground Very Fast [Type],5478312.856834127
74,1,2015,Arizona,DOM: Belowground Fast [Type],1780863.0089488176
74,1,2015,Arizona,DOM: Belowground Slow [Type],184538990.1854351
74,1,2015,Arizona,DOM: Belowground Very Fast [Type],1310538.6101791079
74,1,2015,Arizona,DOM: Black Carbon [Type],0
74,1,2015,Arizona,DOM: Snag Branch [Type],2843126.913983388
74,1,2015,Arizona,DOM: Snag Stem [Type],5304837.487199827
74,1,2015,Arizona,Forestry Sector [Type],2619252.271635532
74,1,2015,Arizona,Atmosphere [Type],-4051214.536546808
74,1,2015,Arizona,Black Carbon [Type],0
74,1,2015,Arizona,Peat [Type],0
74,1,2015,Arizona,Biomass: Aboveground,92181582.02025636
74,1,2015,Arizona,Biomass: Belowground,21237660.180913206
74,1,2015,Arizona,Biomass: Total,113419242.2011698
74,1,2015,Arizona,DOM: Aboveground,8147964.401183218
74,1,2015,Arizona,DOM: Belowground,265541666.16591147
74,1,2015,Arizona,DOM: Total,273689630.56709486
74,1,2015,Arizona,Total Ecosystem,387108872.76826465
74,1,2015,Arizona,DOM: Deadwood,18034888.04570727
74,1,2015,Arizona,DOM: Litter,17885986.393015377
74,1,2015,Arizona,DOM: Soil,237768756.12837213
74,1,2015,Arizona,DOM: Standing Deadwood,8147964.401183218
74,1,2015,Arizona,DOM: Down Deadwood,9886923.644524097
74,1,2015,NA,Atmosphere: CH4 [Type],66.01932436523632
74,1,2015,NA,Atmosphere: CO2 [Type],5960.720950654528
74,1,2015,NA,Atmosphere: CO [Type],595.8464213763706
74,1,2015,NA,Biomass: Coarse Root [Type],399711.1594384559
74,1,2015,NA,Biomass: Fine Root [Type],56210.89394163502
74,1,2015,NA,Biomass: Foliage [Type],206125.43598380007
74,1,2015,NA,Biomass: Merchantable [Type],1095444.1400132263
74,1,2015,NA,Biomass: Other Wood [Type],733982.7543419824
74,1,2015,NA,DOM: Aboveground Fast [Type],258036.250851707
74,1,2015,NA,DOM: Aboveground Medium [Type],389083.7643466131
74,1,2015,NA,DOM: Aboveground Slow [Type],1312705.4962582137
74,1,2015,NA,DOM: Aboveground Very Fast [Type],128722.67094873237
74,1,2015,NA,DOM: Belowground Fast [Type],44448.33003068863
74,1,2015,NA,DOM: Belowground Slow [Type],3777338.356589814
74,1,2015,NA,DOM: Belowground Very Fast [Type],25602.443385796458
74,1,2015,NA,DOM: Black Carbon [Type],0
74,1,2015,NA,DOM: Snag Branch [Type],41344.16239462046
74,1,2015,NA,DOM: Snag Stem [Type],140187.09490917757
74,1,2015,NA,Forestry Sector [Type],57.429277438428656
74,1,2015,NA,Atmosphere [Type],-160016.59787527786
74,1,2015,NA,Black Carbon [Type],0
74,1,2015,NA,Peat [Type],0
74,1,2015,NA,Biomass: Aboveground,2035552.3303390087
74,1,2015,NA,Biomass: Belowground,455922.05338009086
74,1,2015,NA,Biomass: Total,2491474.383719099
74,1,2015,NA,DOM: Aboveground,181531.25730379808
74,1,2015,NA,DOM: Belowground,5935937.312411565
74,1,2015,NA,DOM: Total,6117468.569715362
74,1,2015,NA,Total Ecosystem,8608942.953434462
74,1,2015,NA,DOM: Deadwood,615063.3516810996
74,1,2015,NA,DOM: Litter,386758.9218004393
74,1,2015,NA,DOM: Soil,5115646.296233826
74,1,2015,NA,DOM: Standing Deadwood,181531.25730379808
74,1,2015,NA,DOM: Down Deadwood,433532.09437730175
74,1,2016,Idaho,Atmosphere: CH4 [Type],200499.9042935567
74,1,2016,Idaho,Atmosphere: CO2 [Type],18102575.835237503
74,1,2016,Idaho,Atmosphere: CO [Type],1809745.0596521052
74,1,2016,Idaho,Biomass: Coarse Root [Type],117263448.98834547
74,1,2016,Idaho,Biomass: Fine Root [Type],16055441.15387384
74,1,2016,Idaho,Biomass: Foliage [Type],62073891.9849354
74,1,2016,Idaho,Biomass: Merchantable [Type],317581751.2396715
74,1,2016,Idaho,Biomass: Other Wood [Type],214507034.33039907
74,1,2016,Idaho,DOM: Aboveground Fast [Type],86424375.85239135
74,1,2016,Idaho,DOM: Aboveground Medium [Type],132506289.64631979
74,1,2016,Idaho,DOM: Aboveground Slow [Type],362230210.28284734
74,1,2016,Idaho,DOM: Aboveground Very Fast [Type],39955715.67693964
74,1,2016,Idaho,DOM: Belowground Fast [Type],14246782.227701044
74,1,2016,Idaho,DOM: Belowground Slow [Type],1135153841.020458
74,1,2016,Idaho,DOM: Belowground Very Fast [Type],7732789.153417979
74,1,2016,Idaho,DOM: Black Carbon [Type],0
74,1,2016,Idaho,DOM: Snag Branch [Type],16173886.444218159
74,1,2016,Idaho,DOM: Snag Stem [Type],55068016.12802283
74,1,2016,Idaho,Forestry Sector [Type],16388896.023668643
74,1,2016,Idaho,Atmosphere [Type],-83697742.619575575
74,1,2016,Idaho,Black Carbon [Type],0
74,1,2016,Idaho,Peat [Type],0
74,1,2016,Idaho,Biomass: Aboveground,594162677.5550083
74,1,2016,Idaho,Biomass: Belowground,133318890.1422194
74,1,2016,Idaho,Biomass: Total,727481567.6972258
74,1,2016,Idaho,DOM: Aboveground,71241902.5722408
74,1,2016,Idaho,DOM: Belowground,1778250003.8600729
74,1,2016,Idaho,DOM: Total,1849491906.432315
74,1,2016,Idaho,Total Ecosystem,2576973474.129554
74,1,2016,Idaho,DOM: Deadwood,217994974.44626185
74,1,2016,Idaho,DOM: Litter,126380091.52933112
74,1,2016,Idaho,DOM: Soil,1505116840.4567213
74,1,2016,Idaho,DOM: Standing Deadwood,71241902.5722408
74,1,2016,Idaho,DOM: Down Deadwood,146753071.8740205
74,1,2016,New Mexico,Atmosphere: CH4 [Type],51480.94701645141
74,1,2016,New Mexico,Atmosphere: CO2 [Type],4649214.811490273
74,1,2016,New Mexico,Atmosphere: CO [Type],464825.5653573143
74,1,2016,New Mexico,Biomass: Coarse Root [Type],34768009.93890538
74,1,2016,New Mexico,Biomass: Fine Root [Type],8805350.652399264
74,1,2016,New Mexico,Biomass: Foliage [Type],22911438.65600857
74,1,2016,New Mexico,Biomass: Merchantable [Type],75624131.4789702
74,1,2016,New Mexico,Biomass: Other Wood [Type],94093691.03769566
