ScenarioID,Iteration,Timestep,StockGroupID,Amount
74,1,2004,Atmosphere: CO2 [Type],19511075.916209206
74,1,2004,Atmosphere: CO [Type],1950596.5009224927
74,1,2004,Biomass: Coarse Root [Type],1023702209.9652947
74,1,2004,Biomass: Fine Root [Type],157305495.1042862
74,1,2004,Biomass: Foliage [Type],506465763.6598842
74,1,2004,Biomass: Merchantable [Type],2813010708.288193
74,1,2004,Biomass: Other Wood [Type],1869773287.3337088
74,1,2004,DOM: Aboveground Fast [Type],733457563.8346267
74,1,2004,DOM: Aboveground Medium [Type],780229739.308457
74,1,2004,DOM: Aboveground Slow [Type],3133436700.0867605
74,1,2004,DOM: Aboveground Very Fast [Type],355413285.0691785
74,1,2004,DOM: Belowground Fast [Type],127272774.3859824
74,1,2004,DOM: Belowground Slow [Type],9540816154.919525
74,1,2004,DOM: Belowground Very Fast [Type],66673162.640462086
74,1,2004,DOM: Black Carbon [Type],0
74,1,2004,DOM: Snag Branch [Type],126933621.70226675
74,1,2004,DOM: Snag Stem [Type],370993626.72701395
74,1,2004,Forestry Sector [Type],41495494.47745324
74,1,2004,Atmosphere [Type],-100038298.68920676
74,1,2004,Black Carbon [Type],0
74,1,2004,Peat [Type],0
74,1,2004,Biomass: Aboveground,5189249759.281792
74,1,2004,Biomass: Belowground,1181007705.0695806
74,1,2004,Biomass: Total,6370257464.351375
74,1,2004,DOM: Aboveground,497927248.4292809
74,1,2004,DOM: Belowground,14737299380.244999
74,1,2004,DOM: Total,15235226628.674276
74,1,2004,Total Ecosystem,21605484093.02568
74,1,2004,DOM: Deadwood,1405429762.1237204
74,1,2004,DOM: Litter,1088870848.9038055
74,1,2004,DOM: Soil,12740926017.646746
74,1,2004,DOM: Standing Deadwood,497927248.4292809
74,1,2004,DOM: Down Deadwood,907502513.6944396
74,1,2005,Atmosphere: CH4 [Type],250838.4122199741
74,1,2005,Atmosphere: CO2 [Type],22635359.287773877
74,1,2005,Atmosphere: CO [Type],2262945.6476267413
74,1,2005,Biomass: Coarse Root [Type],1035968167.0958639
74,1,2005,Biomass: Fine Root [Type],164485887.44933617
74,1,2005,Biomass: Foliage [Type],518278285.6271367
74,1,2005,Biomass: Merchantable [Type],2846531843.4211173
74,1,2005,Biomass: Other Wood [Type],1891984184.5880241
74,1,2005,DOM: Aboveground Fast [Type],724324532.4368709
74,1,2005,DOM: Aboveground Medium [Type],772367555.5319018
74,1,2005,DOM: Aboveground Slow [Type],3125353964.0199547
74,1,2005,DOM: Aboveground Very Fast [Type],358543305.5104921
74,1,2005,DOM: Belowground Fast [Type],124388752.7018993
74,1,2005,DOM: Belowground Slow [Type],9543654846.189932
74,1,2005,DOM: Belowground Very Fast [Type],67508982.91946474
74,1,2005,DOM: Black Carbon [Type],0
74,1,2005,DOM: Snag Branch [Type],128607178.76923464
74,1,2005,DOM: Snag Stem [Type],373913493.49112284
74,1,2005,Forestry Sector [Type],56367630.248144895
74,1,2005,Atmosphere [Type],-180649470.6947126
74,1,2005,Black Carbon [Type],0
74,1,2005,Peat [Type],0
74,1,2005,Biomass: Aboveground,5256794313.636287
74,1,2005,Biomass: Belowground,1200454054.5452
74,1,2005,Biomass: Total,6457248368.181487
74,1,2005,DOM: Aboveground,502520672.2603575
74,1,2005,DOM: Belowground,14716141939.310513
74,1,2005,DOM: Total,15218662611.570862
74,1,2005,Total Ecosystem,21675910979.752327
74,1,2005,DOM: Deadwood,1399276980.4941583
74,1,2005,DOM: Litter,1082867837.9473627
74,1,2005,DOM: Soil,12736517793.129356
74,1,2005,DOM: Standing Deadwood,502520672.2603575
74,1,2005,DOM: Down Deadwood,896756308.2338012
74,1,2006,Atmosphere: CH4 [Type],281878.16036867636
74,1,2006,Atmosphere: CO2 [Type],25434712.93028323
74,1,2006,Atmosphere: CO [Type],2542810.3476840244
74,1,2006,Biomass: Coarse Root [Type],1048861904.4941126
74,1,2006,Biomass: Fine Root [Type],165628465.89064208
74,1,2006,Biomass: Foliage [Type],521799011.93835956
74,1,2006,Biomass: Merchantable [Type],2884248927.8864846
74,1,2006,Biomass: Other Wood [Type],1912816818.5751565
74,1,2006,DOM: Aboveground Fast [Type],715579731.2161238
74,1,2006,DOM: Aboveground Medium [Type],763869426.4671175
74,1,2006,DOM: Aboveground Slow [Type],3117488945.9942613
74,1,2006,DOM: Aboveground Very Fast [Type],364925199.2572865
74,1,2006,DOM: Belowground Fast [Type],121387257.00429113
74,1,2006,DOM: Belowground Slow [Type],9545909127.588533
74,1,2006,DOM: Belowground Very Fast [Type],68916802.27092938
74,1,2006,DOM: Black Carbon [Type],0
74,1,2006,DOM: Snag Branch [Type],129274390.49193096
74,1,2006,DOM: Snag Stem [Type],374838222.673102
74,1,2006,Forestry Sector [Type],70292181.22853602
74,1,2006,Atmosphere [Type],-250976807.437643
74,1,2006,Black Carbon [Type],0
74,1,2006,Peat [Type],0
74,1,2006,Biomass: Aboveground,5318864758.399998
74,1,2006,Biomass: Belowground,1214490370.3847542
74,1,2006,Biomass: Total,6533355128.784755
74,1,2006,DOM: Aboveground,504112613.16503286
74,1,2006,DOM: Belowground,14698076489.79855
74,1,2006,DOM: Total,15202189102.96358
74,1,2006,Total Ecosystem,21735544231.748333
74,1,2006,DOM: Deadwood,1389369296.636442
74,1,2006,DOM: Litter,1080504930.4734104
74,1,2006,DOM: Soil,12732314875.853724
74,1,2006,DOM: Standing Deadwood,504112613.16503286
74,1,2006,DOM: Down Deadwood,885256683.4714087
74,1,2007,Atmosphere: CH4 [Type],347529.3440187951
74,1,2007,Atmosphere: CO2 [Type],31360212.051473748
74,1,2007,Atmosphere: CO [Type],3135221.4135728953
74,1,2007,Biomass: Coarse Root [Type],1055294451.3058454
74,1,2007,Biomass: Fine Root [Type],157316123.20417148
74,1,2007,Biomass: Foliage [Type],511265260.669946
74,1,2007,Biomass: Merchantable [Type],2908601400.534769
74,1,2007,Biomass: Other Wood [Type],1917319833.696581
74,1,2007,DOM: Aboveground Fast [Type],709881699.7476836
74,1,2007,DOM: Aboveground Medium [Type],756972142.1262747
74,1,2007,DOM: Aboveground Slow [Type],3106153293.26841
74,1,2007,DOM: Aboveground Very Fast [Type],367656673.0162233
74,1,2007,DOM: Belowground Fast [Type],119693495.04816516
74,1,2007,DOM: Belowground Slow [Type],9540820141.255407
74,1,2007,DOM: Belowground Very Fast [Type],69830834.87683941
74,1,2007,DOM: Black Carbon [Type],0
74,1,2007,DOM: Snag Branch [Type],131136682.18604095
74,1,2007,DOM: Snag Stem [Type],378141186.33504647
74,1,2007,Forestry Sector [Type],85615340.93098629
74,1,2007,Atmosphere [Type],-279228692.3022999
74,1,2007,Black Carbon [Type],0
74,1,2007,Peat [Type],0
74,1,2007,Biomass: Aboveground,5337186494.9012995
74,1,2007,Biomass: Belowground,1212610574.5100164
74,1,2007,Biomass: Total,6549797069.411316
74,1,2007,DOM: Aboveground,509277868.52108705
74,1,2007,DOM: Belowground,14671008279.339008
74,1,2007,DOM: Total,15180286147.860102
74,1,2007,Total Ecosystem,21730083217.2714
74,1,2007,DOM: Deadwood,1385943505.6955276
74,1,2007,DOM: Litter,1077538372.7639067
74,1,2007,DOM: Soil,12716804269.400661
74,1,2007,DOM: Standing Deadwood,509277868.52108705
74,1,2007,DOM: Down Deadwood,876665637.1744398
74,1,2008,Atmosphere: CH4 [Type],374587.9202299133
74,1,2008,Atmosphere: CO2 [Type],33800937.92514606
74,1,2008,Atmosphere: CO [Type],3379233.593135832
74,1,2008,Biomass: Coarse Root [Type],1059465035.8388692
74,1,2008,Biomass: Fine Root [Type],153044007.13509625
74,1,2008,Biomass: Foliage [Type],510530750.04334193
74,1,2008,Biomass: Merchantable [Type],2926129846.8120418
74,1,2008,Biomass: Other Wood [Type],1918391986.8576682
74,1,2008,DOM: Aboveground Fast [Type],714249670.9357235
74,1,2008,DOM: Aboveground Medium [Type],751013442.2258044
74,1,2008,DOM: Aboveground Slow [Type],3099734413.86536
74,1,2008,DOM: Aboveground Very Fast [Type],373014750.8200852
74,1,2008,DOM: Belowground Fast [Type],120134971.43634814
74,1,2008,DOM: Belowground Slow [Type],9541912578.051992
74,1,2008,DOM: Belowground Very Fast [Type],71098678.51231323
74,1,2008,DOM: Black Carbon [Type],0
74,1,2008,DOM: Snag Branch [Type],134612005.36678165
74,1,2008,DOM: Snag Stem [Type],383967055.3244308
74,1,2008,Forestry Sector [Type],107170777.44527966
74,1,2008,Atmosphere [Type],-322954787.8767491
74,1,2008,Black Carbon [Type],0
74,1,2008,Peat [Type],0
74,1,2008,Biomass: Aboveground,5355052583.713055
74,1,2008,Biomass: Belowground,1212509042.973965
74,1,2008,Biomass: Total,6567561626.687021
74,1,2008,DOM: Aboveground,518579060.6912124
74,1,2008,DOM: Belowground,14671158505.847622
74,1,2008,DOM: Total,15189737566.53883
74,1,2008,Total Ecosystem,21757299193.225876
74,1,2008,DOM: Deadwood,1389727474.353364
74,1,2008,DOM: Litter,1087264421.7558088
74,1,2008,DOM: Soil,12712745670.429667
74,1,2008,DOM: Standing Deadwood,518579060.6912124
74,1,2008,DOM: Down Deadwood,871148413.6621529
74,1,2009,Atmosphere: CH4 [Type],436883.2524020658
74,1,2009,Atmosphere: CO2 [Type],39424352.4569112
74,1,2009,Atmosphere: CO [Type],3941459.723617792
74,1,2009,Biomass: Coarse Root [Type],1062450073.3575484
74,1,2009,Biomass: Fine Root [Type],151272081.7101605
74,1,2009,Biomass: Foliage [Type],508937398.96580744
74,1,2009,Biomass: Merchantable [Type],2941051697.9695835
74,1,2009,Biomass: Other Wood [Type],1916362770.3708315
74,1,2009,DOM: Aboveground Fast [Type],714464619.8302333
74,1,2009,DOM: Aboveground Medium [Type],746018555.1439875
74,1,2009,DOM: Aboveground Slow [Type],3089327316.5336485
74,1,2009,DOM: Aboveground Very Fast [Type],374523522.95016855
74,1,2009,DOM: Belowground Fast [Type],120420617.65640163
74,1,2009,DOM: Belowground Slow [Type],9535707942.977695
74,1,2009,DOM: Belowground Very Fast [Type],70757540.67858304
74,1,2009,DOM: Black Carbon [Type],0
74,1,2009,DOM: Snag Branch [Type],140046319.58482692
74,1,2009,DOM: Snag Stem [Type],393752487.3185913
74,1,2009,Forestry Sector [Type],122777215.84726322
74,1,2009,Atmosphere [Type],-363795908.2034439
74,1,2009,Black Carbon [Type],0
74,1,2009,Peat [Type],0
74,1,2009,Biomass: Aboveground,5366351867.306223
74,1,2009,Biomass: Belowground,1213722155.0677092
74,1,2009,Biomass: Total,6580074022.373932
74,1,2009,DOM: Aboveground,533798806.90341794
74,1,2009,DOM: Belowground,14651220115.77072
74,1,2009,DOM: Total,15185018922.67414
74,1,2009,Total Ecosystem,21765092945.048073
74,1,2009,DOM: Deadwood,1400237979.703807
74,1,2009,DOM: Litter,1088988142.7804022
74,1,2009,DOM: Soil,12695792800.18993
74,1,2009,DOM: Standing Deadwood,533798806.90341794
74,1,2009,DOM: Down Deadwood,866439172.8003893
74,1,2010,Atmosphere: CH4 [Type],537463.2712387522
74,1,2010,Atmosphere: CO2 [Type],48504324.4781308
74,1,2010,Atmosphere: CO [Type],4849248.588172102
74,1,2010,Biomass: Coarse Root [Type],1067150232.973319
74,1,2010,Biomass: Fine Root [Type],158907919.36994988
74,1,2010,Biomass: Foliage [Type],520637223.0299152
74,1,2010,Biomass: Merchantable [Type],2956877113.264597
74,1,2010,Biomass: Other Wood [Type],1921464380.0701694
74,1,2010,DOM: Aboveground Fast [Type],716811595.4936063
74,1,2010,DOM: Aboveground Medium [Type],743584039.7343887
74,1,2010,DOM: Aboveground Slow [Type],3077168831.7962475
74,1,2010,DOM: Aboveground Very Fast [Type],376321418.9079297
74,1,2010,DOM: Belowground Fast [Type],121089925.10505444
74,1,2010,DOM: Belowground Slow [Type],9527336548.659657
74,1,2010,DOM: Belowground Very Fast [Type],70344751.02945524
74,1,2010,DOM: Black Carbon [Type],0
74,1,2010,DOM: Snag Branch [Type],143189887.81013814
74,1,2010,DOM: Snag Stem [Type],400372703.62197995
74,1,2010,Forestry Sector [Type],141175558.25239313
74,1,2010,Atmosphere [Type],-443013890.2343887
74,1,2010,Black Carbon [Type],0
74,1,2010,Peat [Type],0
74,1,2010,Biomass: Aboveground,5398978716.364684
74,1,2010,Biomass: Belowground,1226058152.3432693
74,1,2010,Biomass: Total,6625036868.7079525
74,1,2010,DOM: Aboveground,543562591.4321182
74,1,2010,DOM: Belowground,14632657110.726336
74,1,2010,DOM: Total,15176219702.158457
74,1,2010,Total Ecosystem,21801256570.86642
74,1,2010,DOM: Deadwood,1408236556.2715614
74,1,2010,DOM: Litter,1093133014.4015365
74,1,2010,DOM: Soil,12674850131.48536
74,1,2010,DOM: Standing Deadwood,543562591.4321182
74,1,2010,DOM: Down Deadwood,864673964.8394433
74,1,2011,Atmosphere: CH4 [Type],619672.2044602932
